Time,Flux
0.0,1.055850180853037
1.0,1.0754873220733812
2.0,1.0638934227390169
3.0,1.0732935731479576
4.0,1.083047285842268
5.0,1.0697732963839934
6.0,1.074092480587366
7.0,1.0804791969247567
8.0,1.056643689541495
9.0,1.069960678538815
10.0,1.0693157281014507
11.0,1.0609813234991177
12.0,1.079954418674618
13.0,1.0940926987426618
14.0,1.1096998505012372
15.0,1.0841981330615709
16.0,1.0674392987694878
17.0,1.0672989325532438
18.0,1.120586015338483
19.0,1.0943265550063226
20.0,1.1047205300698777
21.0,1.0915061420026033
22.0,1.1253824452011472
23.0,1.1318983354713883
24.0,1.1394341282928364
25.0,1.1351818993531673
26.0,1.1035164703056262
27.0,1.1114761409569098
28.0,1.0812973197018525
29.0,1.1180731524965026
30.0,1.0929526319097627
31.0,1.0907507533141119
32.0,1.0677885401187954
33.0,1.0640588416105452
34.0,1.054445617280953
35.0,1.032206173868694
36.0,1.0238115325429182
37.0,1.0183682495740454
38.0,1.0175188513563045
39.0,1.0000352724969386
40.0,0.978890495478846
41.0,0.9702182675751847
42.0,0.9893165829484903
43.0,1.022521763249902
44.0,1.0356582285307039
45.0,1.012909105961666
46.0,1.0193344440426304
47.0,1.0112807291126573
48.0,1.0295174178507869
49.0,1.0297663056442283
50.0,0.9971450077820939
51.0,1.0205263391224486
52.0,1.0167883123539823
53.0,1.055110629827769
54.0,1.0411534779779748
55.0,1.0368357893656086
56.0,1.0180283026628174
57.0,1.0764804491546396
58.0,1.0191062521020213
59.0,1.0835711718908572
60.0,1.0514724207545185
61.0,1.0725098082198388
62.0,1.0949751840613882
63.0,1.0733912601967501
64.0,1.076586400412492
65.0,1.0630972655525686
66.0,1.0479521067718833
67.0,1.0890000646724745
68.0,1.0835448132484655
69.0,1.086072904330883
70.0,1.0950981586699982
71.0,1.0879803057183621
72.0,1.1033849208557485
73.0,1.1169259278065864
74.0,1.085238074572031
75.0,1.1159987096398871
76.0,1.1065528104086733
77.0,1.0895995916942023
78.0,1.1073389007739431
79.0,1.1124113343105873
80.0,1.1266849082652144
81.0,1.126892857345648
82.0,1.1105006443804726
83.0,1.1109855280849077
84.0,1.1048517949837582
85.0,1.0958775729559558
86.0,1.1112693636093838
87.0,1.1019559392542537
88.0,1.0957625457131521
89.0,1.0803899863625603
90.0,1.0607327414867176
91.0,1.0605114809704252
92.0,1.0338583450258312
93.0,1.0318375398839505
94.0,1.024785951555064
95.0,1.0474782797053064
96.0,0.9777557352302922
97.0,1.005271572507542
98.0,1.0168249750414067
99.0,0.9871615321442798
100.0,1.018703314128792
101.0,1.0135196381586202
102.0,0.988016761967256
103.0,1.02213932217046
104.0,1.025474721611854
105.0,1.01927057360699
106.0,1.0223853801172953
107.0,1.0440988242207505
108.0,1.0352192488333356
109.0,1.0413908999247354
110.0,1.0355842321526552
111.0,1.024969377761675
112.0,1.0546847998610833
113.0,1.052320485680443
114.0,1.0906000993094367
115.0,1.0438730241344307
116.0,1.0723557931103027
117.0,1.0511983773693832
118.0,1.0334179588107224
119.0,1.0709313384469623
