Time,Flux
0.0,1.0908397115145299
1.0,1.0422608090472318
2.0,1.0396065541204635
3.0,1.036642046319861
4.0,1.0375632392072967
5.0,1.0478175026871133
6.0,1.0315017377256959
7.0,1.0302287952899032
8.0,1.060604533257013
9.0,0.9930522157062985
10.0,1.0350122177036898
11.0,1.0151019668732788
12.0,0.9951720266454875
13.0,1.0218013103364434
14.0,1.0080527654842977
15.0,1.0100520577383638
16.0,1.032107289609519
17.0,1.0294331343059406
18.0,1.0063654006937357
19.0,1.0419566864343293
20.0,1.0431297480467219
21.0,1.0448668914340595
22.0,1.031326576040687
23.0,1.0392503890547502
24.0,1.0304389104625091
25.0,1.0661579766206284
26.0,1.0372120069612165
27.0,1.0605971976699464
28.0,1.0393096928086947
29.0,1.0625755188993773
30.0,1.0773016183585384
31.0,1.0511979436415133
32.0,1.0815253123991966
33.0,1.0668945523078701
34.0,1.0811796291417801
35.0,1.0953272217531125
36.0,1.0964524236836726
37.0,1.0997661180575187
38.0,1.0718739582978987
39.0,1.0647470949562998
40.0,1.1065863497951076
41.0,1.128273605541076
42.0,1.1090793250196673
43.0,1.1150382693656868
44.0,1.121451492026067
45.0,1.1020011319798642
46.0,1.0786843105320072
47.0,1.1131369345447544
48.0,1.0758919271922338
49.0,1.0754411244348303
50.0,1.1017104527764192
51.0,1.0566619895477807
52.0,1.0706520834739641
53.0,1.071162079509531
54.0,1.0578786660079997
55.0,1.0425111490914643
56.0,1.0674906346519555
57.0,1.0460284989231576
58.0,0.9932092066988608
59.0,1.0405424671103158
60.0,1.0430826792146726
61.0,1.0157272949839735
62.0,0.986844258361948
63.0,1.0211987796496855
64.0,1.0032458009351426
65.0,0.9666958103142893
66.0,1.010391944009011
67.0,0.9929048380696182
68.0,0.9914308320439046
69.0,1.0036940653246833
70.0,1.0129853130696087
71.0,1.036811139186142
72.0,1.0353883170411324
73.0,1.020155616060383
74.0,1.0137411669999072
75.0,1.0207834092252985
76.0,1.0063599075117562
77.0,1.030390886007083
78.0,1.0276613154190783
79.0,1.0360354648780692
80.0,1.0542570744750321
81.0,1.0289552769922494
82.0,1.044310806294835
83.0,1.0586742118986292
84.0,1.065505371801071
85.0,1.0488374669066596
86.0,1.0635165393274066
87.0,1.0873638572211488
88.0,1.0848195599807875
89.0,1.0640770999722728
90.0,1.1045816568934728
91.0,1.0989226217268637
92.0,1.1056081637517203
93.0,1.0856196941879512
94.0,1.1105788392021165
95.0,1.1076634343710283
96.0,1.1192611175827507
97.0,1.1086064961478073
98.0,1.100603429616829
99.0,1.1058829032505888
100.0,1.0918136981154791
101.0,1.052303449323722
102.0,1.0761615204820523
103.0,1.0926157632885272
104.0,1.0892014402718773
105.0,1.0634328607346704
106.0,1.061768253313887
107.0,1.0435369053495351
108.0,1.0299277946160525
109.0,1.0336739814297977
110.0,1.0394163712220625
111.0,1.0344312965519689
112.0,1.0413546544720809
113.0,1.005444314748757
114.0,1.0290484921994125
115.0,1.0117717800656294
116.0,1.0288707583067267
117.0,1.0051830617570998
118.0,0.9901426982497211
119.0,1.0032346721025596
