Time,Flux
0.0,1.0390350661836831
1.0,1.0125217101031156
2.0,1.0301966826769038
3.0,1.016247585207192
4.0,1.0388237692090234
5.0,1.0442781384421742
6.0,1.0449542298687
7.0,1.0647640138203867
8.0,1.0314960045271886
9.0,1.0388936467383738
10.0,1.0624851990004487
11.0,1.0945914072552834
12.0,1.0779641599675522
13.0,1.1039367596461584
14.0,1.0963170246525975
15.0,1.1045129131493991
16.0,1.0939761438143383
17.0,1.0926323393905062
18.0,1.0815664960636115
19.0,1.112365263748605
20.0,1.111070208699627
21.0,1.0979482362911466
22.0,1.1301500232697648
23.0,1.147655377347823
24.0,1.1328263477807008
25.0,1.1347652361710445
26.0,1.1641277091647135
27.0,1.1695460417623622
28.0,1.1719093960780151
29.0,1.17872565553842
30.0,1.1848162411104213
31.0,1.1602748620145287
32.0,1.1894031861969547
33.0,1.1780462256629747
34.0,1.1783057379287913
35.0,1.2104867826243626
36.0,1.1924724861503193
37.0,1.233607204856515
38.0,1.2138340992411336
39.0,1.2218218495725788
40.0,1.2496445293344363
41.0,1.2457444247065614
42.0,1.2477749344248452
43.0,1.1921197724073562
44.0,1.1847139814988412
45.0,1.1700339039225929
46.0,1.1684782363822135
47.0,1.140902855144691
48.0,1.1085670411213426
49.0,1.0764831286148435
50.0,1.106428371819035
51.0,1.0795963885212014
52.0,1.0597392766608242
53.0,1.051594297705575
54.0,1.0078097293214683
55.0,1.0222713313283058
56.0,1.0090671407655016
57.0,1.0277447880088089
58.0,1.0400123063852382
59.0,1.0040719160364189
60.0,1.022682033679616
61.0,1.043523977553583
62.0,1.003836633259399
63.0,1.026556688350019
64.0,1.0636444957998166
65.0,1.02694870177547
66.0,1.079579477301739
67.0,1.0761350511171623
68.0,1.0427405018906266
69.0,1.0931105143254438
70.0,1.072509562528131
71.0,1.1103000916752441
72.0,1.0670539573441367
73.0,1.1114452526214849
74.0,1.1161548672078334
75.0,1.0952449749053077
76.0,1.1451890347803164
77.0,1.1135468514801388
78.0,1.1187182965051257
79.0,1.1274479139681388
80.0,1.1560378430055558
81.0,1.1505233370956418
82.0,1.1366785625161755
83.0,1.141256637509299
84.0,1.143783120313416
85.0,1.1880840197722833
86.0,1.1776226100801932
87.0,1.19180062262064
88.0,1.2046953146246486
89.0,1.1860472810534275
90.0,1.2076404600025146
91.0,1.1864896689570257
92.0,1.195568795803117
93.0,1.1917160065977068
94.0,1.2345664485567163
95.0,1.2337307932396455
96.0,1.2276846864569726
97.0,1.2441905250600196
98.0,1.2435164163895684
99.0,1.2196964485862793
100.0,1.2208696945659725
101.0,1.2002914361478665
102.0,1.1584053495245656
103.0,1.1667023079277212
104.0,1.1353194456347007
105.0,1.1112463981437146
106.0,1.0798955698535375
107.0,1.0997838629999341
108.0,1.0677482310632482
109.0,1.0890814534546518
110.0,1.0524031673005105
111.0,1.038968489775831
112.0,1.004607103668453
113.0,1.0069793275990482
114.0,1.0091389899868237
115.0,1.0099277400644948
116.0,1.0462212783748248
117.0,1.0192710071686673
118.0,1.0171870646685761
119.0,1.0087511667505344
