Time,Flux
0.0,1.2342966305906757
1.0,1.2564836501479637
2.0,1.242811619765347
3.0,1.230554797977754
4.0,1.2609508668646596
5.0,1.264028031199347
6.0,1.276906191856678
7.0,1.2843506850342383
8.0,1.3013875437339828
9.0,1.2925992933633466
10.0,1.2843136289240173
11.0,1.3420451724628113
12.0,1.3420955853266765
13.0,1.3263108046280359
14.0,1.3388865714263032
15.0,1.3397835467928803
16.0,1.3593832672823853
17.0,1.3881318863805903
18.0,1.3616763837217436
19.0,1.3781375997080643
20.0,1.3971322272519284
21.0,1.3533862565488244
22.0,1.3227371155900258
23.0,1.3034956342001613
24.0,1.2653231287056148
25.0,1.2517889705748708
26.0,1.1769974023292866
27.0,1.1859826832499187
28.0,1.1584369831589187
29.0,1.1215814993361144
30.0,1.0959020822601586
31.0,1.0867124221595137
32.0,1.0591955932322232
33.0,1.0337145711001943
34.0,0.9943394670647933
35.0,1.0206018016761735
36.0,0.9941270282050483
37.0,1.0175123243627382
38.0,1.013432151115819
39.0,1.0348073359987513
40.0,1.084725316854376
41.0,1.0716243169591164
42.0,1.042925341097597
43.0,1.0840643727968482
44.0,1.115639823482075
45.0,1.08669699864633
46.0,1.135767393932884
47.0,1.1347583045678187
48.0,1.1464743080601536
49.0,1.143676341509866
50.0,1.1443015298559895
51.0,1.1526020074158028
52.0,1.1674206668594778
53.0,1.1962371285664477
54.0,1.1872869163615338
55.0,1.197425944057506
56.0,1.1936134058630143
57.0,1.2397721032525522
58.0,1.2351064340310949
59.0,1.2062353549237685
60.0,1.2608894107150646
61.0,1.2884430927302584
62.0,1.2731783747493537
63.0,1.286861649905429
64.0,1.2900558911177324
65.0,1.2961696268768268
66.0,1.3064337683692646
67.0,1.3138190520980881
68.0,1.3442836950990587
69.0,1.3572110457495947
70.0,1.3747772918778767
71.0,1.3560149285280134
72.0,1.3642762785558584
73.0,1.3620895145236203
74.0,1.3635990518630188
75.0,1.3904796013792273
76.0,1.3632820318129313
77.0,1.3436850457733136
78.0,1.3232354890460638
79.0,1.2921487843445072
80.0,1.2383342226583018
81.0,1.2205924566771427
82.0,1.1858090824859955
83.0,1.1810727716751845
84.0,1.1413217973749816
85.0,1.1514774649516077
86.0,1.1146972480108652
87.0,1.097283488429066
88.0,1.0213127282875012
89.0,1.036657142106212
90.0,0.997618290121255
91.0,0.9863371318092629
92.0,1.0071432501424797
93.0,1.0027181419237254
94.0,1.062297997597013
95.0,1.0404906224662094
96.0,1.0661759439290148
97.0,1.0570069165959155
98.0,1.0821148812677397
99.0,1.1072951394149741
100.0,1.1070237852495228
101.0,1.149599846328786
102.0,1.1440522387692325
103.0,1.1442417309642683
104.0,1.1462895839969292
105.0,1.1566614538443838
106.0,1.1625258270087686
107.0,1.1408764428914038
108.0,1.178157866345872
109.0,1.176698831368945
110.0,1.2157830223976713
111.0,1.1725221212901509
112.0,1.216193739439356
113.0,1.2145269161751746
114.0,1.2270320423751675
115.0,1.245211154792035
116.0,1.2872692263388996
117.0,1.2633421373250127
118.0,1.2944236502463289
119.0,1.263394212506661
