x y flux0 flux1 flux2 width rv
-14.253  -3.028 2.30e-17 2.07e-17 9.27e-18 10.61 -2229.80
-14.030  -2.694 2.16e-17 1.65e-17 8.22e-18  9.66 -2229.96
-13.957  -2.755 1.71e-17 1.19e-17 9.55e-18 12.34 -2229.95
-13.939  -2.840 2.74e-17 1.50e-17 1.14e-17 10.37 -2229.96
-13.936  -2.672 2.13e-17 1.30e-17 1.20e-17 17.32 -2229.84
-13.922  -2.802 2.26e-17 1.34e-17 7.87e-18  9.76 -2229.83
-13.920  -2.743 2.12e-17 1.71e-17 9.04e-18 16.73 -2229.91
-13.908  -2.763 1.91e-17 1.33e-17 9.09e-18 12.75 -2230.05
-13.904  -2.732 2.17e-17 1.39e-17 1.18e-17 18.09 -2229.87
-13.885  -2.745 2.13e-17 1.84e-17 1.30e-17 15.64 -2230.00
-13.884  -2.755 2.36e-17 1.83e-17 1.14e-17 21.50 -2229.83
-13.876  -2.739 1.95e-17 1.58e-17 8.35e-18 13.46 -2230.03
-13.874  -2.768 2.12e-17 1.68e-17 1.19e-17 15.84 -2230.03
-13.873  -2.754 1.48e-17 1.69e-17 8.65e-18 13.81 -2230.05
-13.871  -2.760 2.34e-17 1.37e-17 9.63e-18 13.32 -2230.18
-13.869  -2.765 1.39e-17 1.29e-17 7.58e-18 12.64 -2229.97
-13.868  -2.702 1.68e-17 1.39e-17 7.82e-18 12.89 -2229.95
-13.868  -2.638 1.63e-17 1.06e-17 1.04e-17 18.11 -2229.84
-13.862  -2.192 2.44e-17 1.33e-17 1.10e-17 17.37 -2230.06
-13.827  -2.687 1.59e-17 1.17e-17 8.66e-18 19.00 -2230.11
-13.822  -2.705 1.50e-17 1.20e-17 7.33e-18 15.80 -2230.01
-13.820  -2.737 1.82e-17 1.51e-17 8.15e-18 20.47 -2229.84
-13.815  -2.738 1.68e-17 1.48e-17 9.12e-18 16.71 -2230.01
-13.740  -2.743 2.07e-17 1.51e-17 1.03e-17 17.07 -2230.00
-13.667  -3.114 1.26e-17 1.08e-17 8.64e-18 16.98 -2229.81
-13.553  -2.781 1.76e-17 1.31e-17 9.70e-18 12.73 -2230.08
 -0.391  -2.603 3.26e-16 2.96e-16 1.64e-16 51.44 -576.60
 -0.331  -2.553 2.52e-16 1.66e-16 1.16e-16 67.39 -576.64
 -0.287  -2.538 2.97e-16 2.06e-16 2.02e-16 41.13 -576.39
 -0.264  -2.431 2.72e-16 2.10e-16 1.45e-16 39.49 -576.67
 -0.258  -2.605 2.20e-16 2.30e-16 1.07e-16 59.47 -576.64
 -0.256  -2.564 2.23e-16 1.69e-16 1.18e-16 52.32 -576.53
 -0.249  -2.608 1.95e-16 1.77e-16 9.32e-17 50.99 -576.49
 -0.244  -2.563 1.83e-16 1.74e-16 1.02e-16 70.70 -576.53
 -0.242  -2.666 2.67e-16 1.72e-16 1.06e-16 49.28 -576.55
 -0.238  -2.575 2.14e-16 1.26e-16 1.21e-16 63.16 -576.53
 -0.237  -2.578 3.37e-16 2.21e-16 1.03e-16 43.16 -576.70
 -0.236  -2.580 3.05e-16 1.84e-16 1.56e-16 48.59 -576.62
 -0.235  -2.586 1.42e-16 1.42e-16 9.07e-17 67.12 -576.45
 -0.235  -2.598 2.59e-16 2.12e-16 1.15e-16 50.80 -576.72
 -0.233  -2.585 3.35e-16 2.80e-16 1.36e-16 35.84 -576.55
 -0.232  -2.581 2.55e-16 1.84e-16 1.14e-16 39.87 -576.72
 -0.232  -2.583 1.62e-16 1.71e-16 1.17e-16 54.22 -576.51
 -0.231  -2.584 2.83e-16 2.04e-16 1.64e-16 91.32 -576.52
 -0.231  -2.581 1.97e-16 1.52e-16 1.44e-16 71.46 -576.60
 -0.227  -2.592 2.33e-16 1.48e-16 1.52e-16 66.01 -576.62
 -0.227  -2.595 2.16e-16 1.67e-16 1.23e-16 55.32 -576.54
 -0.223  -2.574 2.67e-16 1.72e-16 1.34e-16 70.09 -576.56
 -0.222  -2.583 2.72e-16 1.36e-16 1.25e-16 88.41 -576.41
 -0.220  -2.531 2.73e-16 2.00e-16 1.00e-16 65.02 -576.51
 -0.218  -2.586 3.39e-16 2.20e-16 1.23e-16 41.44 -576.78
 -0.210  -2.574 2.74e-16 1.88e-16 1.36e-16 60.14 -576.69
 -0.203  -2.458 2.85e-16 1.81e-16 1.44e-16 35.49 -576.72
 -0.166  -2.624 2.95e-16 2.64e-16 1.66e-16 51.90 -576.76
 -0.142  -2.583 2.64e-16 2.21e-16 1.54e-16 82.19 -576.53
 -0.140  -2.659 2.39e-16 1.83e-16 1.32e-16 61.43 -576.62
 -0.116  -2.617 3.12e-16 2.38e-16 1.49e-16 56.13 -576.58
 -0.109  -2.419 3.11e-16 2.41e-16 1.33e-16 54.26 -576.79
 -0.104  -2.543 3.48e-16 2.27e-16 1.37e-16 43.98 -576.56
