x y flux0 flux1 flux2 width rv
 39.062  19.609 3.46e-17 2.03e-17 1.19e-17 11.82 -1958.80
 39.095  19.664 2.40e-17 1.81e-17 1.42e-17 16.68 -1958.74
 39.104  19.969 2.78e-17 2.32e-17 1.43e-17 20.93 -1958.68
 39.123  19.711 2.40e-17 2.22e-17 1.13e-17  9.41 -1958.42
 39.147  19.942 2.18e-17 1.33e-17 1.01e-17 17.20 -1958.60
 39.151  20.251 2.66e-17 1.99e-17 1.41e-17 16.13 -1958.45
 39.156  19.867 2.17e-17 1.73e-17 1.32e-17 12.28 -1958.64
 39.159  19.820 2.51e-17 2.59e-17 1.36e-17 15.09 -1958.58
 39.175  19.879 2.19e-17 1.64e-17 1.11e-17 19.91 -1958.66
 39.177  19.826 2.48e-17 1.77e-17 1.20e-17 23.55 -1958.86
 39.180  19.824 2.67e-17 1.75e-17 1.32e-17 25.32 -1958.81
 39.183  19.846 1.79e-17 1.35e-17 1.00e-17 11.49 -1958.81
 39.185  19.726 1.85e-17 1.95e-17 1.43e-17 23.11 -1958.83
 39.188  19.755 2.42e-17 1.88e-17 1.40e-17 21.52 -1958.66
 39.194  19.850 2.38e-17 1.56e-17 1.21e-17 20.49 -1958.78
 39.206  19.863 3.45e-17 2.50e-17 1.55e-17 12.92 -1958.41
 39.211  19.850 2.04e-17 1.63e-17 1.13e-17 13.74 -1958.76
 39.222  19.892 1.81e-17 1.37e-17 7.67e-18 11.67 -1958.76
 39.280  19.743 2.06e-17 2.03e-17 1.09e-17 14.55 -1958.61
