Time,Flux
0.0,1.2545819653913515
1.0,1.250874322672843
2.0,1.2079182267857558
3.0,1.2158108534943697
4.0,1.1306591458139787
5.0,1.118180195266779
6.0,1.1101042730364934
7.0,1.0755730758734203
8.0,1.0521249926452239
9.0,1.010385075790794
10.0,1.0126059462070875
11.0,1.0117175510613872
12.0,1.0398923835436462
13.0,1.006462481747462
14.0,1.0594290219615072
15.0,1.0734883612506367
16.0,1.045589454658749
17.0,1.0473575624357765
18.0,1.1017473571859955
19.0,1.1023032031526916
20.0,1.1225694991991313
21.0,1.0956908903526232
22.0,1.113664421218036
23.0,1.123951989649278
24.0,1.132528702578865
25.0,1.167375628399609
26.0,1.1603463921576058
27.0,1.1948126234102139
28.0,1.1943587211331528
29.0,1.2046105742639879
30.0,1.197637832224749
31.0,1.2068958010753663
32.0,1.226282104122864
33.0,1.2407260630527897
34.0,1.233827906156017
35.0,1.2410248367128447
36.0,1.261953413564209
37.0,1.2732176220218505
38.0,1.2764060643372905
39.0,1.2975877448872428
40.0,1.2891126081515698
41.0,1.2816971042481378
42.0,1.3006159996725648
43.0,1.3268507870565047
44.0,1.33718751418013
45.0,1.3601290443030698
46.0,1.36840009812768
47.0,1.3649430985552171
48.0,1.3341465529883698
49.0,1.2842659793956268
50.0,1.2689650303488003
51.0,1.2542035275675023
52.0,1.2150520629088217
53.0,1.1817394787265874
54.0,1.1786751653404655
55.0,1.1364616102092358
56.0,1.117101558932101
57.0,1.084694442070786
58.0,1.0560559700876517
59.0,1.056787389018037
60.0,1.0015252052881578
61.0,1.0019582283752198
62.0,1.001602104502367
63.0,1.011290200909821
64.0,1.032253701854887
65.0,1.0219220551334625
66.0,1.070091390667724
67.0,1.0611845657103511
68.0,1.0604304895670473
69.0,1.087638830170831
70.0,1.0984490472573667
71.0,1.111135728170617
72.0,1.1116014024831857
73.0,1.1247986738289555
74.0,1.1351977063715275
75.0,1.1177191205573276
76.0,1.1798451719012535
77.0,1.145168332312886
78.0,1.1681545844241144
79.0,1.1763494685335716
80.0,1.194529399756949
81.0,1.1980683894265312
82.0,1.2163329870356072
83.0,1.2036967799669187
84.0,1.2437722840522925
85.0,1.240755406145135
86.0,1.2376799956991416
87.0,1.2570296359861748
88.0,1.2741423437933137
89.0,1.2811664470712223
90.0,1.3263089354196345
91.0,1.2933787438738051
92.0,1.3176875323178086
93.0,1.3363466520795335
94.0,1.3528130787537445
95.0,1.3429762359800728
96.0,1.3389460857060898
97.0,1.363760963434289
98.0,1.3621697458010327
99.0,1.3362083563197718
100.0,1.2750722515338377
101.0,1.283930151408145
102.0,1.2330688973467439
103.0,1.219022681223774
104.0,1.192310140523229
105.0,1.147131610793177
106.0,1.1362220924972952
107.0,1.0835201764259326
108.0,1.085925744559184
109.0,1.050637431481332
110.0,1.0360536133236513
111.0,0.9741056360238831
112.0,1.018598187120072
113.0,1.0239791208624427
114.0,1.0265775066207685
115.0,1.049973615288601
116.0,1.0213957855587696
117.0,1.0587629061335622
118.0,1.072515588882817
119.0,1.0910772318563777
