x y flux0 flux1 flux2 width rv
 30.530 -32.431 5.26e-17 3.60e-17 3.08e-17 27.66 -1213.18
 30.548 -32.481 6.06e-17 3.29e-17 2.64e-17 21.19 -1213.39
 30.558 -32.431 6.70e-17 6.19e-17 2.58e-17 20.84 -1213.46
 30.567 -32.402 6.06e-17 3.35e-17 3.29e-17 29.84 -1213.29
 30.567 -32.412 5.57e-17 3.42e-17 2.58e-17 37.78 -1213.21
 30.572 -32.445 7.93e-17 5.22e-17 4.57e-17 28.35 -1213.15
 30.574 -32.442 5.16e-17 4.00e-17 3.55e-17 26.62 -1213.28
 30.575 -32.423 6.28e-17 3.81e-17 2.30e-17 28.20 -1213.30
 30.575 -32.416 5.80e-17 3.88e-17 3.24e-17 28.01 -1213.27
 30.579 -32.407 6.18e-17 4.61e-17 2.69e-17 33.01 -1213.25
 30.592 -32.397 6.44e-17 4.82e-17 3.59e-17 35.56 -1213.46
 30.592 -32.439 3.52e-17 3.17e-17 2.06e-17 28.71 -1213.30
 30.593 -32.412 6.72e-17 4.50e-17 2.68e-17 29.25 -1213.23
 30.596 -32.412 1.05e-16 5.30e-17 3.96e-17 32.71 -1213.26
 30.596 -32.412 7.52e-17 5.15e-17 2.37e-17 29.24 -1213.42
 30.615 -32.388 5.62e-17 6.14e-17 3.84e-17 21.73 -1213.10
 30.615 -32.427 5.54e-17 3.91e-17 3.46e-17 19.83 -1213.32
 30.623 -32.472 5.83e-17 4.35e-17 3.51e-17 24.03 -1213.10
 30.632 -32.395 6.14e-17 4.43e-17 2.97e-17 34.16 -1213.28
 30.695 -32.381 5.24e-17 4.59e-17 3.18e-17 28.04 -1213.33
