Time,Flux
0.0,1.1946290248637554
1.0,1.1907808282737762
2.0,1.218967745133401
3.0,1.2156738537932377
4.0,1.239220032721816
5.0,1.2135294409818815
6.0,1.2224608961575743
7.0,1.238987036624604
8.0,1.1981126118221415
9.0,1.1849831913515476
10.0,1.1784668800872082
11.0,1.1783202183034465
12.0,1.1444831949802037
13.0,1.1432080454675357
14.0,1.1448362686275724
15.0,1.095884907422764
16.0,1.0911464480289943
17.0,1.0898819341953858
18.0,1.0484901514206795
19.0,1.0118303739941763
20.0,1.011423604886841
21.0,0.9981381650511617
22.0,0.9831916601709958
23.0,1.0282125172870948
24.0,1.016050590845344
25.0,1.0163049047633514
26.0,1.0184167042055492
27.0,1.0355500851458077
28.0,1.022205974461534
29.0,1.0566038892943799
30.0,1.053148875245341
31.0,1.0883535387026433
32.0,1.0569784572173395
33.0,1.0858466418455384
34.0,1.1145116788795473
35.0,1.0924675624280826
36.0,1.0926976261849584
37.0,1.1289094774200548
38.0,1.0899425479518785
39.0,1.1073695485171746
40.0,1.137628298335242
41.0,1.1342601411870645
42.0,1.1347108317809713
43.0,1.1483940291072525
44.0,1.1416097729142403
45.0,1.1623803086863966
46.0,1.1479383816603952
47.0,1.1833162138396436
48.0,1.1628869913947528
49.0,1.1627794119907804
50.0,1.1617536440479659
51.0,1.1965465179535038
52.0,1.2009943741408038
53.0,1.197337232042575
54.0,1.2317837642551788
55.0,1.2095677998055434
56.0,1.2322646727712772
57.0,1.276586695318292
58.0,1.2066717464320504
59.0,1.2037288316200607
60.0,1.1932943433175103
61.0,1.171355415641939
62.0,1.1627651452277474
63.0,1.1514752288799328
64.0,1.1118290928240542
65.0,1.1010993656753376
66.0,1.098184007876935
67.0,1.0810968759121296
68.0,1.0560641213123596
69.0,1.02626936097654
70.0,1.043444209268209
71.0,0.9852857573536966
72.0,1.03480926669659
73.0,1.004494186114972
74.0,1.0203087778077713
75.0,1.0367774021290332
76.0,1.024273445513676
77.0,1.0293434635451943
78.0,1.0274631326191543
79.0,1.0456003233626752
80.0,1.0933875909883781
81.0,1.047423632771352
82.0,1.0613479636780037
83.0,1.1016429975303148
84.0,1.0803870727137883
85.0,1.0931379516283495
86.0,1.1021058985511296
87.0,1.092190960944918
88.0,1.1296889879902023
89.0,1.1018144441393547
90.0,1.1300960179185906
91.0,1.1384894831035248
92.0,1.1190416388906115
93.0,1.1518789665098694
94.0,1.131989088363899
95.0,1.1739490645198851
96.0,1.1537270184705557
97.0,1.1591632263386054
98.0,1.1611879266906906
99.0,1.1654577969240485
100.0,1.2058150103458698
101.0,1.1899717281813031
102.0,1.2129852929023361
103.0,1.2446911432407795
104.0,1.2299571388300143
105.0,1.221348102843138
106.0,1.254319939878208
107.0,1.2314135037063805
108.0,1.2412278685528646
109.0,1.222858461377542
110.0,1.2081519607751527
111.0,1.185195617988635
112.0,1.1337860941070939
113.0,1.1560391185268615
114.0,1.1296865830751697
115.0,1.1089981784259593
116.0,1.083313963567806
117.0,1.093761569528014
118.0,1.0605358757762309
119.0,1.076692849776591
