x y flux0 flux1 flux2 width rv
-12.062  20.286 1.30e-17 1.07e-17 7.09e-18 10.11 -2510.92
-12.062  20.286 2.16e-17 1.46e-17 9.02e-18 15.27 -2510.86
-12.062  20.286 1.70e-17 1.33e-17 7.08e-18 16.23 -2510.94
-12.062  20.286 1.27e-17 1.05e-17 6.37e-18 14.18 -2510.84
-12.062  20.286 1.22e-17 1.11e-17 6.73e-18  9.16 -2510.85
-12.062  20.285 1.53e-17 1.13e-17 7.18e-18 13.49 -2510.91
-12.062  20.286 1.30e-17 1.20e-17 6.56e-18 13.22 -2510.92
-12.062  20.286 1.51e-17 1.41e-17 7.50e-18 21.33 -2510.94
-12.062  20.286 1.68e-17 1.28e-17 7.76e-18 12.70 -2510.97
-12.062  20.286 1.50e-17 1.04e-17 8.01e-18 16.70 -2510.95
-12.062  20.286 1.69e-17 1.28e-17 8.27e-18 13.67 -2511.08
-12.062  20.285 1.49e-17 1.18e-17 9.22e-18 17.41 -2511.02
-12.062  20.286 2.03e-17 1.26e-17 8.24e-18 10.06 -2511.04
-12.062  20.286 1.68e-17 1.07e-17 6.96e-18 11.76 -2510.84
-12.062  20.286 1.14e-17 1.00e-17 6.04e-18 15.22 -2511.04
-12.062  20.286 1.88e-17 1.24e-17 8.23e-18 11.00 -2510.90
