x y flux0 flux1 flux2 width rv
 34.504  14.925 2.51e-17 1.68e-17 9.16e-18 15.74 -2174.59
 34.543  14.787 2.20e-17 1.44e-17 1.09e-17 11.12 -2174.56
 34.566  14.943 1.78e-17 1.75e-17 7.42e-18 13.99 -2174.49
 34.597  14.934 2.46e-17 2.13e-17 1.20e-17 21.52 -2174.50
 34.599  14.809 1.67e-17 1.18e-17 7.94e-18 18.74 -2174.59
 34.616  14.879 2.16e-17 2.17e-17 1.17e-17 14.62 -2174.48
 34.634  14.967 2.29e-17 1.46e-17 1.07e-17 18.45 -2174.51
 34.635  14.705 2.43e-17 1.59e-17 1.07e-17 17.96 -2174.36
 34.643  14.910 1.26e-17 1.15e-17 1.01e-17 10.30 -2174.46
 34.644  14.876 1.90e-17 1.54e-17 1.07e-17 18.20 -2174.35
 34.644  14.807 2.48e-17 1.78e-17 1.51e-17 14.37 -2174.68
 34.646  14.923 1.95e-17 1.70e-17 1.06e-17  9.00 -2174.60
 34.653  14.926 2.10e-17 1.33e-17 9.88e-18 19.80 -2174.55
 34.661  14.961 2.05e-17 1.68e-17 1.01e-17 10.64 -2174.64
 34.685  14.861 1.93e-17 1.57e-17 7.77e-18 14.65 -2174.63
 34.692  14.937 1.88e-17 1.44e-17 1.14e-17 13.27 -2174.59
 34.696  14.940 1.79e-17 1.35e-17 9.56e-18 13.27 -2174.59
 34.707  14.849 1.69e-17 1.62e-17 9.36e-18 18.41 -2174.58
 34.710  14.877 1.76e-17 1.39e-17 9.92e-18 11.83 -2174.57
 34.712  14.923 2.00e-17 1.63e-17 1.14e-17 16.55 -2174.56
 34.713  14.834 1.82e-17 1.18e-17 9.88e-18 15.22 -2174.52
 34.720  14.956 2.21e-17 2.17e-17 1.29e-17 16.20 -2174.75
 34.750  14.899 1.81e-17 1.38e-17 1.28e-17 15.85 -2174.45
 34.797  14.790 2.06e-17 1.24e-17 9.00e-18 22.66 -2174.53
 34.806  14.881 2.25e-17 1.37e-17 1.01e-17 22.47 -2174.39
 34.909  14.928 2.13e-17 1.48e-17 1.13e-17 12.25 -2174.46
 34.972  14.855 2.00e-17 1.29e-17 1.06e-17 17.29 -2174.70
 36.496   4.474 2.78e-17 1.98e-17 1.81e-17 13.56 -1561.92
 36.643   4.457 3.24e-17 3.40e-17 1.72e-17 15.00 -1561.88
 36.673   4.464 5.35e-17 2.88e-17 2.24e-17 16.36 -1561.64
 36.691   4.528 3.38e-17 2.42e-17 1.84e-17 18.63 -1561.78
 36.719   4.423 5.14e-17 2.56e-17 1.70e-17 20.25 -1562.00
 36.728   4.305 5.03e-17 3.57e-17 2.35e-17 28.39 -1561.76
 36.735   4.422 4.88e-17 2.84e-17 2.29e-17 25.48 -1561.72
 36.736   4.392 4.37e-17 2.95e-17 1.86e-17 19.89 -1561.67
 36.746   3.936 4.96e-17 3.08e-17 1.88e-17 27.56 -1561.83
 36.748   4.401 3.97e-17 2.84e-17 2.34e-17 21.79 -1561.88
 36.800   4.511 3.44e-17 2.63e-17 1.63e-17 26.02 -1561.75
 36.861   4.350 3.16e-17 2.19e-17 1.65e-17 31.18 -1561.87
 36.867   4.509 5.27e-17 3.28e-17 1.94e-17 20.57 -1561.67
 36.891   4.550 3.23e-17 1.85e-17 1.11e-17 18.28 -1561.56
 36.925   4.290 5.15e-17 2.56e-17 2.08e-17 12.11 -1561.82
 37.002   4.895 3.91e-17 3.19e-17 2.32e-17 28.03 -1561.70
 38.994   2.338 3.75e-16 2.37e-16 1.63e-16 61.57 -550.08
 39.032   1.017 3.21e-16 2.58e-16 2.04e-16 63.06 -550.19
 39.388   0.553 2.70e-16 1.94e-16 2.20e-16 58.24 -550.49
 39.410   1.793 2.34e-16 1.78e-16 1.33e-16 67.86 -550.22
 39.466   0.586 4.80e-16 2.88e-16 1.67e-16 83.91 -550.43
 39.564   1.555 3.55e-16 2.49e-16 1.30e-16 70.51 -550.30
 39.581   1.073 2.55e-16 1.96e-16 1.48e-16 103.72 -550.45
 39.587   0.478 3.02e-16 2.77e-16 1.56e-16 56.92 -550.51
 39.683   1.053 3.52e-16 2.23e-16 1.59e-16 55.43 -550.33
 39.687   0.391 3.58e-16 2.23e-16 1.95e-16 91.03 -550.60
 39.687   0.728 2.78e-16 1.74e-16 1.03e-16 48.50 -550.28
 39.742   0.720 3.77e-16 2.54e-16 1.63e-16 78.04 -550.52
 39.750   0.846 2.93e-16 2.20e-16 1.96e-16 74.04 -550.52
 39.761   0.621 3.22e-16 2.55e-16 1.86e-16 66.85 -550.47
 39.766   0.658 3.87e-16 2.75e-16 1.64e-16 63.31 -550.39
 39.767   0.920 3.40e-16 1.99e-16 1.05e-16 81.54 -550.36
 39.778   0.702 3.12e-16 3.52e-16 2.43e-16 91.04 -550.33
 39.780   0.681 4.11e-16 2.62e-16 1.73e-16 51.77 -550.52
 39.782   0.661 3.59e-16 3.04e-16 1.72e-16 40.95 -550.50
 39.834   1.169 3.82e-16 2.45e-16 1.60e-16 57.57 -550.26
 39.837   0.415 2.61e-16 2.49e-16 1.36e-16 69.18 -550.41
 39.865   0.241 3.73e-16 2.56e-16 1.64e-16 78.94 -550.39
 39.885   0.783 2.83e-16 2.45e-16 1.23e-16 74.23 -550.36
 39.896   0.714 2.81e-16 2.27e-16 1.27e-16 72.44 -550.31
 39.926   0.545 2.80e-16 2.06e-16 1.49e-16 55.87 -550.37
 39.933   0.550 4.03e-16 2.40e-16 1.65e-16 88.54 -550.51
 39.934   1.184 3.07e-16 2.64e-16 1.64e-16 47.64 -550.25
 39.947   0.560 3.20e-16 2.87e-16 1.82e-16 73.70 -550.62
 39.976   0.616 4.02e-16 2.74e-16 1.85e-16 58.63 -550.54
 40.034   0.623 3.26e-16 2.10e-16 1.59e-16 64.21 -550.51
 40.044   1.174 2.17e-16 2.24e-16 1.75e-16 80.65 -550.33
 40.170   0.408 2.05e-16 1.50e-16 9.40e-17 81.58 -550.40
 40.214   1.311 3.59e-16 2.54e-16 1.87e-16 82.52 -550.00
 40.238   2.598 3.06e-16 2.32e-16 1.15e-16 73.05 -549.72
 40.264   0.944 2.81e-16 2.06e-16 1.99e-16 71.15 -550.11
 40.627   1.896 4.66e-16 2.38e-16 1.66e-16 91.38 -549.92
