x y flux0 flux1 flux2 width rv
 30.016  -4.165 1.73e-16 9.20e-17 7.25e-17 35.27 -867.13
 30.032  -3.999 1.86e-16 9.77e-17 8.35e-17 31.46 -866.97
 30.041  -3.852 1.00e-16 7.12e-17 4.74e-17 44.21 -867.27
 30.051  -3.982 1.29e-16 6.30e-17 6.62e-17 35.71 -866.97
 30.058  -3.975 1.16e-16 9.29e-17 4.90e-17 46.55 -866.83
 30.076  -4.025 1.43e-16 1.03e-16 5.92e-17 40.98 -867.06
 30.081  -4.004 1.40e-16 1.07e-16 5.55e-17 36.22 -867.12
 30.083  -3.944 9.68e-17 7.69e-17 4.27e-17 55.42 -866.88
 30.101  -3.340 1.44e-16 9.03e-17 7.54e-17 23.63 -867.16
 30.105  -3.997 1.73e-16 1.54e-16 9.43e-17 47.31 -866.95
 30.139  -4.228 1.84e-16 1.02e-16 6.82e-17 25.11 -866.94
 30.155  -3.651 1.24e-16 1.06e-16 5.27e-17 38.71 -866.95
 30.160  -4.042 1.35e-16 8.76e-17 6.31e-17 37.44 -867.03
 30.174  -3.926 1.26e-16 1.04e-16 7.18e-17 40.20 -867.14
 30.191  -2.896 1.34e-16 8.74e-17 7.53e-17 23.61 -867.32
 30.236  -3.896 1.02e-16 6.35e-17 5.85e-17 49.13 -867.05
 30.284  -3.642 1.08e-16 6.30e-17 4.98e-17 29.23 -867.14
 30.292  -8.047 6.07e-17 3.96e-17 2.60e-17 24.09 -1443.09
 30.302  -4.009 1.31e-16 9.06e-17 5.66e-17 47.77 -867.12
 30.308  -8.083 4.44e-17 3.45e-17 2.39e-17 20.97 -1442.93
 30.321  -8.030 3.40e-17 4.16e-17 3.51e-17 17.20 -1442.86
 30.324  -7.994 5.12e-17 3.42e-17 2.21e-17 21.44 -1443.24
 30.328  -8.016 3.49e-17 2.80e-17 1.48e-17 27.60 -1443.02
 30.328  -8.008 5.02e-17 2.59e-17 1.77e-17 31.00 -1443.06
 30.329  -7.989 5.41e-17 3.46e-17 2.34e-17 22.44 -1443.17
 30.334  -8.031 5.55e-17 3.64e-17 2.68e-17 16.10 -1443.05
 30.336  -8.004 3.55e-17 2.69e-17 1.67e-17 21.84 -1443.21
 30.341  -8.006 5.62e-17 4.03e-17 2.19e-17 24.28 -1443.01
 30.341  -4.177 1.06e-16 7.72e-17 3.88e-17 47.67 -867.08
 30.342  -7.971 4.47e-17 2.92e-17 2.74e-17 26.74 -1443.15
 30.345  -7.980 3.56e-17 2.39e-17 2.05e-17 21.18 -1443.09
 30.348  -7.982 5.74e-17 3.19e-17 2.22e-17 26.00 -1443.03
 30.350  -8.038 5.59e-17 3.05e-17 1.92e-17 21.02 -1443.26
 30.356  -4.381 1.35e-16 8.81e-17 4.37e-17 27.54 -866.89
 30.361  -7.968 3.86e-17 3.48e-17 2.98e-17 20.31 -1443.16
 30.370  -7.972 4.90e-17 2.96e-17 1.49e-17 18.49 -1443.03
 30.371  -7.967 3.29e-17 1.94e-17 2.12e-17 22.86 -1443.05
 30.378  -8.023 4.15e-17 3.67e-17 2.51e-17 27.21 -1443.02
 30.384  -7.938 6.44e-17 3.36e-17 2.55e-17 35.32 -1443.10
 30.397  -8.009 4.44e-17 3.83e-17 2.22e-17 21.59 -1443.00
 30.403  -8.003 5.60e-17 3.13e-17 2.86e-17 19.14 -1443.14
 30.513  -7.913 3.47e-17 2.48e-17 2.19e-17 25.33 -1442.96
 31.062  -2.142 1.73e-17 1.44e-17 1.29e-17 15.36 -2552.08
 31.065  -2.133 1.72e-17 1.23e-17 9.36e-18 13.08 -2552.23
 31.069  -2.113 1.51e-17 1.03e-17 5.82e-18 12.44 -2552.21
 31.070  -2.153 1.61e-17 1.31e-17 6.76e-18 12.60 -2552.11
 31.070  -2.148 1.52e-17 1.21e-17 7.00e-18  8.91 -2551.98
 31.077  -2.124 1.96e-17 1.01e-17 9.76e-18 14.18 -2552.11
 31.088  -2.122 1.54e-17 1.19e-17 6.93e-18 11.39 -2552.02
 31.172  -2.222 1.85e-17 1.12e-17 7.50e-18 14.79 -2551.84
 35.646 -14.786 4.64e-17 4.39e-17 2.79e-17 26.82 -1268.37
 35.805 -14.976 9.53e-17 6.87e-17 3.87e-17 27.32 -1268.55
 43.698  -0.046 1.27e-16 8.33e-17 7.45e-17 38.06 -782.84
 43.749  -0.176 1.38e-16 1.14e-16 9.98e-17 48.11 -782.87
 43.756  -0.058 1.59e-16 1.16e-16 7.09e-17 42.95 -782.86
 43.761  -0.100 1.56e-16 1.35e-16 1.21e-16 59.33 -782.79
 43.765  -0.112 1.63e-16 1.32e-16 6.86e-17 42.29 -782.80
 43.765  -0.154 1.84e-16 1.15e-16 8.45e-17 31.28 -782.72
 43.768  -0.090 1.46e-16 1.59e-16 1.26e-16 38.95 -782.86
 43.768  -0.110 1.22e-16 1.53e-16 7.85e-17 40.37 -782.79
 43.769  -0.105 1.72e-16 1.04e-16 6.94e-17 35.34 -782.71
 43.770  -0.108 1.89e-16 1.30e-16 9.18e-17 52.38 -782.90
 43.770  -0.097 2.02e-16 1.99e-16 9.50e-17 53.51 -782.87
 43.771  -0.098 1.40e-16 8.54e-17 8.93e-17 31.01 -782.84
