x y flux0 flux1 flux2 width rv
-25.347  41.573 1.63e-17 1.10e-17 7.23e-18 10.86 -2574.28
-25.196  41.635 1.40e-17 1.12e-17 7.49e-18 15.76 -2573.96
-25.060  41.580 1.46e-17 1.00e-17 7.30e-18 10.17 -2574.08
-25.015  41.551 1.57e-17 1.26e-17 7.14e-18 19.72 -2574.47
-24.970  41.666 1.40e-17 1.02e-17 6.14e-18  9.44 -2574.09
-24.966  41.502 1.60e-17 1.05e-17 7.70e-18 19.95 -2574.17
-24.963  41.642 1.68e-17 1.20e-17 7.42e-18  6.18 -2574.21
-24.951  41.521 1.53e-17 1.05e-17 7.66e-18 12.80 -2574.27
-24.947  41.590 1.69e-17 1.29e-17 8.51e-18 14.28 -2574.05
-24.941  41.539 1.45e-17 1.09e-17 6.64e-18 12.18 -2574.10
-24.924  44.160 2.09e-17 1.41e-17 9.50e-18 11.36 -2316.40
-24.917  41.566 1.61e-17 1.15e-17 8.38e-18 12.44 -2574.32
-24.836  41.462 1.94e-17 1.31e-17 9.14e-18 14.12 -2574.14
-24.823  41.580 1.40e-17 1.09e-17 6.39e-18  9.79 -2574.27
-24.802  41.431 1.46e-17 1.07e-17 7.17e-18 13.85 -2574.30
-24.716  44.077 1.93e-17 1.40e-17 8.63e-18 11.10 -2316.17
-24.708  44.130 1.68e-17 1.21e-17 7.92e-18 12.88 -2316.19
-24.699  44.056 1.72e-17 1.22e-17 8.48e-18 13.94 -2316.25
-24.697  44.087 1.46e-17 1.15e-17 7.22e-18 12.26 -2316.14
-24.695  44.164 1.72e-17 1.34e-17 8.62e-18 14.79 -2316.21
-24.679  44.158 1.73e-17 1.35e-17 8.49e-18 15.63 -2316.31
-24.672  44.102 2.30e-17 1.57e-17 1.04e-17 13.30 -2316.33
-24.669  44.076 1.63e-17 1.27e-17 8.46e-18 18.00 -2316.14
-24.669  44.079 2.19e-17 1.42e-17 1.01e-17 10.66 -2316.21
-24.665  44.083 1.98e-17 1.32e-17 9.41e-18 12.76 -2316.24
-24.662  44.087 1.76e-17 1.40e-17 8.97e-18 17.07 -2316.33
-24.660  44.091 1.58e-17 1.23e-17 8.19e-18 13.50 -2316.40
-24.659  42.212 1.34e-17 1.01e-17 7.14e-18 13.20 -2573.84
-24.651  44.095 1.59e-17 1.16e-17 7.75e-18 14.28 -2316.45
-24.649  44.082 2.09e-17 1.58e-17 1.09e-17 10.29 -2316.22
-24.630  43.946 1.55e-17 1.02e-17 7.05e-18 16.33 -2316.23
-24.630  44.100 1.86e-17 1.33e-17 9.49e-18 12.60 -2316.26
-24.624  44.073 2.29e-17 1.65e-17 1.08e-17  8.86 -2316.37
-24.621  44.067 1.81e-17 1.33e-17 8.00e-18 15.76 -2316.43
-24.593  44.018 1.69e-17 1.22e-17 8.04e-18 14.95 -2316.44
-24.580  43.987 2.67e-17 1.80e-17 1.21e-17 14.73 -2316.37
-24.566  44.213 1.71e-17 1.21e-17 7.46e-18 16.86 -2316.24
-24.559  44.026 1.90e-17 1.37e-17 9.42e-18 11.94 -2316.40
-24.536  43.957 1.74e-17 1.17e-17 8.03e-18 12.30 -2316.36
-24.466  43.900 1.54e-17 1.06e-17 7.56e-18 14.38 -2316.32
-24.363  43.930 1.44e-17 1.01e-17 7.07e-18 18.62 -2316.25
-22.641  30.280 2.72e-17 1.87e-17 1.24e-17 15.06 -2046.81
-22.620  30.044 2.33e-17 1.75e-17 1.22e-17 16.10 -2046.69
-22.471  30.011 2.26e-17 1.56e-17 1.06e-17 13.23 -2046.71
-22.271  30.110 2.59e-17 1.61e-17 1.18e-17 21.45 -2046.67
-20.544  31.240 2.80e-17 1.81e-17 1.34e-17 15.69 -1908.46
-20.321  30.942 3.30e-17 2.23e-17 1.63e-17 24.82 -1908.64
-20.319  30.845 2.71e-17 1.71e-17 1.27e-17 11.07 -1908.40
-20.302  31.082 2.79e-17 2.02e-17 1.16e-17 15.82 -1908.43
-20.210  30.908 3.05e-17 2.19e-17 1.44e-17 15.30 -1908.44
-20.209  31.368 2.82e-17 2.11e-17 1.33e-17 17.62 -1908.64
-20.198  30.953 2.77e-17 1.97e-17 1.25e-17 22.28 -1908.49
-20.179  30.820 2.68e-17 1.84e-17 1.29e-17 15.98 -1908.51
-20.166  30.919 2.10e-17 1.51e-17 1.04e-17 15.86 -1908.40
-20.148  30.916 3.11e-17 2.40e-17 1.48e-17 23.41 -1908.68
-20.144  30.975 2.46e-17 1.90e-17 1.23e-17  7.55 -1908.62
-20.139  30.950 3.12e-17 2.29e-17 1.51e-17 17.59 -1908.57
-20.132  30.954 2.88e-17 2.06e-17 1.35e-17 23.78 -1908.63
-20.117  30.956 1.97e-17 1.42e-17 1.03e-17 21.93 -1908.66
-20.106  30.938 2.50e-17 1.92e-17 1.31e-17 16.43 -1908.54
-20.105  30.634 1.98e-17 1.31e-17 8.39e-18 18.52 -1908.48
-20.088  30.920 1.64e-17 1.21e-17 8.51e-18 19.82 -1908.79
-20.081  30.962 2.22e-17 1.48e-17 1.14e-17 17.57 -1908.68
-20.064  30.746 2.39e-17 1.71e-17 1.24e-17 14.24 -1908.75
-20.015  30.773 2.65e-17 1.82e-17 1.33e-17 11.64 -1908.82
-19.976  30.866 2.71e-17 1.88e-17 1.19e-17 19.96 -1908.53
-19.957  31.093 2.02e-17 1.33e-17 9.38e-18 15.93 -1908.51
-19.883  30.764 3.03e-17 2.41e-17 1.49e-17  9.39 -1908.51
-19.779  31.202 2.57e-17 2.07e-17 1.34e-17 16.21 -1908.37
-19.653  31.236 2.75e-17 2.05e-17 1.38e-17 18.04 -1908.56
