Time,Flux
0.0,1.229755104213917
1.0,1.191569956521594
2.0,1.210051909727089
3.0,1.1382536717417322
4.0,1.117739685569265
5.0,1.1413411899830035
6.0,1.1020950393302251
7.0,1.0631221467718093
8.0,1.0442579490961919
9.0,1.0029023933439318
10.0,1.0080254516103704
11.0,1.0102383664453598
12.0,1.0945982759228825
13.0,1.1422263589934056
14.0,1.2051501677215637
15.0,1.2087736614016913
16.0,1.1913469697101364
17.0,1.197280987290712
18.0,1.168823276854963
19.0,1.1470156030440162
20.0,1.1241889592981267
21.0,1.1113897199826082
22.0,1.1014380545930107
23.0,1.0680520591209288
24.0,1.0236113908213593
25.0,1.0392517763859188
26.0,1.024641955337079
27.0,1.020130600908636
28.0,1.0690632957650121
29.0,1.1487955986995233
30.0,1.2209773697073132
31.0,1.2268984597351762
32.0,1.2134093573165559
33.0,1.1588582658671223
34.0,1.1501619110490708
35.0,1.1657075058583768
36.0,1.1451870744786246
37.0,1.0966717238011405
38.0,1.0843740606624783
39.0,1.068540327236745
40.0,1.0699676755910286
41.0,1.041751413148501
42.0,1.0064284393464769
43.0,1.0309256960041884
44.0,1.062971460064002
45.0,1.1519497577699562
46.0,1.2081247407446676
47.0,1.1922915471590918
48.0,1.1710456853809788
49.0,1.1824753815976061
50.0,1.14538149262535
51.0,1.159630499357145
52.0,1.1033763239535967
53.0,1.1239039328110068
54.0,1.1054997298907612
55.0,1.0728176755174352
56.0,0.9993996661541734
57.0,1.0235458482125646
58.0,0.9810813576266848
59.0,1.0190546691353353
60.0,1.084035744531947
61.0,1.1491055661084764
62.0,1.2183198865789717
63.0,1.2334784720735497
64.0,1.1865214137656772
65.0,1.1843933461012512
66.0,1.152502701389176
67.0,1.149145860791939
68.0,1.1048790745141526
69.0,1.0763430916895422
70.0,1.1081862875045019
71.0,1.049227644606378
72.0,1.0378091522593687
73.0,1.0519340917298248
74.0,1.017903305997321
75.0,1.032728637819432
76.0,1.1174051087830978
77.0,1.1769641821357593
78.0,1.21878107801446
79.0,1.2155578355893841
80.0,1.1912130325053236
81.0,1.1938542307186095
82.0,1.15297134263864
83.0,1.152803600782256
84.0,1.1015863948528064
85.0,1.1065076841058108
86.0,1.0453588063936037
87.0,1.085977093218649
88.0,1.0197860804382282
89.0,1.007853004595742
90.0,1.00425241830317
91.0,1.0519229847131533
92.0,1.104497311645419
93.0,1.174978020376358
94.0,1.276679300513176
95.0,1.2209963654516303
96.0,1.2014239905265565
97.0,1.2026556109275317
98.0,1.1463663252677756
99.0,1.1539044410167476
100.0,1.113789086778834
101.0,1.0965426521757478
102.0,1.0869805949684466
103.0,1.049003999067389
104.0,1.0382476366489104
105.0,0.9983781591950964
106.0,0.9939967334399189
107.0,1.0576951866921527
108.0,1.099164390657115
109.0,1.1795873679064877
110.0,1.222038436486948
111.0,1.208203256211497
112.0,1.2028962050697942
113.0,1.1855032542963282
114.0,1.1763491194837423
115.0,1.1316377712022523
116.0,1.1289476853801597
117.0,1.0877161068130166
118.0,1.0830124778837786
119.0,1.0412877739874973
