x y flux0 flux1 flux2 width rv
-25.680  24.128 2.78e-17 1.84e-17 1.50e-17 16.16 -1770.37
-25.618  24.163 3.04e-17 1.77e-17 1.51e-17  7.94 -1770.12
-25.613  23.891 3.08e-17 2.17e-17 1.58e-17 26.71 -1770.24
-25.526  23.565 2.57e-17 2.00e-17 1.33e-17 17.50 -1770.23
-25.507  24.040 3.02e-17 2.18e-17 1.47e-17 18.61 -1770.05
-25.478  23.939 2.89e-17 2.02e-17 1.35e-17 17.73 -1769.95
-25.469  23.984 2.96e-17 2.10e-17 1.52e-17 16.48 -1770.22
-25.437  23.867 2.96e-17 2.01e-17 1.42e-17 17.88 -1770.25
-25.418  23.941 2.18e-17 1.61e-17 1.08e-17 28.48 -1770.07
-25.410  24.291 4.07e-17 2.67e-17 1.79e-17 25.05 -1770.18
-25.399  23.915 2.40e-17 1.56e-17 1.29e-17 11.16 -1770.26
-25.389  23.918 3.58e-17 2.62e-17 1.60e-17 23.85 -1770.25
-25.388  23.928 3.07e-17 1.92e-17 1.56e-17 27.39 -1770.21
-25.379  24.042 3.56e-17 2.70e-17 1.62e-17 17.79 -1770.10
-25.367  23.849 3.52e-17 2.29e-17 1.72e-17 20.49 -1770.23
-25.367  23.931 2.43e-17 1.90e-17 1.15e-17 30.04 -1770.17
-25.360  23.899 2.65e-17 1.91e-17 1.39e-17 14.85 -1770.21
-25.355  23.913 3.03e-17 2.57e-17 1.69e-17 15.26 -1770.29
-25.349  24.098 2.95e-17 2.18e-17 1.82e-17 27.34 -1770.00
-25.349  23.878 2.85e-17 2.19e-17 1.62e-17 15.59 -1770.06
-25.338  23.849 2.82e-17 2.04e-17 1.47e-17 19.30 -1770.21
-25.326  24.050 3.18e-17 2.11e-17 1.52e-17 16.50 -1770.32
-25.320  23.906 2.96e-17 1.98e-17 1.51e-17 18.97 -1770.22
-25.318  23.982 3.05e-17 2.15e-17 1.18e-17 16.09 -1770.31
-25.315  23.719 2.84e-17 2.03e-17 1.51e-17 16.75 -1770.32
-25.307  23.830 3.55e-17 2.64e-17 1.87e-17 18.97 -1770.22
-25.286  24.000 2.35e-17 1.83e-17 1.19e-17 20.14 -1770.18
-25.239  24.025 2.87e-17 2.09e-17 1.60e-17 20.52 -1770.32
-25.173  24.231 3.52e-17 2.07e-17 1.33e-17 25.90 -1770.17
-25.123  23.232 3.69e-17 2.56e-17 1.63e-17 18.83 -1770.22
-24.743  23.976 3.95e-17 3.25e-17 1.64e-17 19.78 -1770.09
