Time,Flux
0.0,1.0869316538343203
1.0,1.0638599226715553
2.0,1.0604004679350671
3.0,1.048784075338495
4.0,1.0157518907581848
5.0,0.985968489799558
6.0,0.9999945536672739
7.0,1.015792092253816
8.0,1.0166404789513392
9.0,1.0249080800374488
10.0,1.012964511826373
11.0,1.044528721351846
12.0,1.084400671269488
13.0,1.0715421622582821
14.0,1.078478250356958
15.0,1.0503730649208605
16.0,1.0755644432265372
17.0,1.0863891314640732
18.0,1.0728565289618732
19.0,1.1020369850820761
20.0,1.108667504873037
21.0,1.097905225207325
22.0,1.1103000714366473
23.0,1.0914278513709512
24.0,1.1140426120668232
25.0,1.1409421163464037
26.0,1.12752300067729
27.0,1.1098894685251197
28.0,1.1214936891279144
29.0,1.1534099416076236
30.0,1.1447265228728098
31.0,1.1731149500444558
32.0,1.1221531898030799
33.0,1.1517393684989592
34.0,1.1771524684412766
35.0,1.191092975557529
36.0,1.2171434587391061
37.0,1.2324693404909741
38.0,1.2120738358751266
39.0,1.2306478274359332
40.0,1.2363698636430351
41.0,1.2070186205977562
42.0,1.223629686449313
43.0,1.2509108183523197
44.0,1.2460688458330034
45.0,1.2676791749239869
46.0,1.2488803564030277
47.0,1.2734578172349924
48.0,1.2424830497923196
49.0,1.1962209933898376
50.0,1.2140852218540215
51.0,1.1981130293848459
52.0,1.1902408033238345
53.0,1.1442928724896726
54.0,1.1506472907488483
55.0,1.1261053350271732
56.0,1.1066665629331256
57.0,1.0799968127636337
58.0,1.0584932568788226
59.0,1.0152188439873764
60.0,1.009714069869706
61.0,1.0255529213817818
62.0,0.9938321266017774
63.0,0.999879588369764
64.0,1.0257999017868842
65.0,1.00546493841269
66.0,1.0117649645742102
67.0,1.010121448416144
68.0,1.023505870936681
69.0,1.045348846150101
70.0,1.0634827432055247
71.0,1.0812833405722908
72.0,1.0515711958614316
73.0,1.0660131516074118
74.0,1.1091864772943616
75.0,1.0809545226854862
76.0,1.0903739624778819
77.0,1.1029937705645265
78.0,1.0966086358285183
79.0,1.1167136567217484
80.0,1.1407036765406697
81.0,1.0936647964690471
82.0,1.1143476080686363
83.0,1.1188908457012936
84.0,1.1423553319982398
85.0,1.1472708203913093
86.0,1.1548792674188302
87.0,1.1635462299257897
88.0,1.1731257085113325
89.0,1.1643414790184796
90.0,1.217212985700281
91.0,1.1860235451319634
92.0,1.2008677944934896
93.0,1.2032106441449495
94.0,1.2127818255075964
95.0,1.2099817734104683
96.0,1.2253982052175398
97.0,1.2436115086959814
98.0,1.2262727378042027
99.0,1.2094083632949255
100.0,1.2307630458342955
101.0,1.262446313418778
102.0,1.2410352748793927
103.0,1.269112101608207
104.0,1.2272374561742965
105.0,1.238134948993605
106.0,1.2089403533471665
107.0,1.2184222725993987
108.0,1.169469504638327
109.0,1.1464734337069629
110.0,1.1347440229114372
111.0,1.1238220688863838
112.0,1.1450105860041548
113.0,1.094859964325632
114.0,1.0844999841528111
115.0,1.0385796236205562
116.0,1.0302779163150069
117.0,1.0223526774772331
118.0,1.0106579378733846
119.0,0.9971662331121282
