Time,Flux
0.0,1.0672078427563987
1.0,1.070967287564893
2.0,1.0842740518367076
3.0,1.074733584405506
4.0,1.0815090019281577
5.0,1.0809962070404493
6.0,1.1035042228453975
7.0,1.073117270793189
8.0,1.1025642410675167
9.0,1.10899471251974
10.0,1.105393574645601
11.0,1.1126238644343063
12.0,1.1208757158525704
13.0,1.101631807474821
14.0,1.153171139957586
15.0,1.1463811202122336
16.0,1.1252440497618044
17.0,1.1528517873605226
18.0,1.157353807059305
19.0,1.168674235354817
20.0,1.161279164554887
21.0,1.1378005710080528
22.0,1.1752784281251292
23.0,1.1528681740047095
24.0,1.1760516044640432
25.0,1.1962512445775364
26.0,1.1663525785664772
27.0,1.1540841598202953
28.0,1.1645740980466182
29.0,1.12660203188829
30.0,1.1561859748252066
31.0,1.1513120561661467
32.0,1.1364101961165078
33.0,1.0769958089997005
34.0,1.1005256970917379
35.0,1.0568275737543795
36.0,1.069309441174979
37.0,1.0768672715060836
38.0,1.0526458674336587
39.0,1.0278664084284872
40.0,1.0432193490964545
41.0,1.0150389278361354
42.0,1.0278042311142581
43.0,1.0042891257038378
44.0,1.008077114645336
45.0,1.0328372612310817
46.0,1.0109020274652596
47.0,1.0379718829024744
48.0,1.0269235490942235
49.0,1.0016026598712142
50.0,1.0465527106630208
51.0,1.0299734900721131
52.0,1.0523450354832475
53.0,1.040484861199909
54.0,1.0234607215412126
55.0,1.058100392094893
56.0,1.0664647555633946
57.0,1.0904986179068414
58.0,1.0652577942730699
59.0,1.0689309376078944
60.0,1.1002923955087098
61.0,1.0936869031186813
62.0,1.0974782639411587
63.0,1.1018261426215767
64.0,1.0982346288263851
65.0,1.1104829829535185
66.0,1.100634648760263
67.0,1.1148624390424648
68.0,1.1348648511884716
69.0,1.1306097168884144
70.0,1.100570094555121
71.0,1.1312218128284266
72.0,1.1534405827373897
73.0,1.1476108024138132
74.0,1.11535463468929
75.0,1.1394920851706063
76.0,1.170029172457156
77.0,1.138040483044346
78.0,1.193913775144746
79.0,1.1388823299582032
80.0,1.1506465812039768
81.0,1.174121900704877
82.0,1.2231156685978344
83.0,1.2157028358637076
84.0,1.1933791971069627
85.0,1.167418202478827
86.0,1.1493183944597032
87.0,1.1147106779245417
88.0,1.1226994055807888
89.0,1.0902127654119218
90.0,1.0669233292386135
91.0,1.0679296703171661
92.0,1.0740622057298486
93.0,1.087379061938251
94.0,1.048673804309477
95.0,1.021823447240027
96.0,0.9957438096039973
97.0,1.0135043079427057
98.0,1.013676429114939
99.0,1.001972620606614
100.0,0.9903519759156171
101.0,1.032362054003712
102.0,1.0344133873898402
103.0,1.0245531843398192
104.0,1.0285506181758297
105.0,1.0409256519868606
106.0,1.0450533121453367
107.0,1.0220842734197337
108.0,1.0348733102984708
109.0,1.0608762705455195
110.0,1.0347468586129929
111.0,1.0504357934990978
112.0,1.0752939011200555
113.0,1.0603511876143104
114.0,1.0961278764919802
115.0,1.1025124267750874
116.0,1.062717304913861
117.0,1.0691523380372467
118.0,1.0966966867275583
119.0,1.1044231666830084
