x y flux0 flux1 flux2 width rv
-40.614 -14.619 1.53e-17 1.07e-17 7.47e-18  9.31 -2545.80
-40.606 -14.798 1.59e-17 1.37e-17 9.68e-18 11.68 -2545.84
-40.506 -14.656 1.64e-17 1.06e-17 8.57e-18 11.55 -2545.92
-40.468 -14.645 1.74e-17 1.18e-17 8.02e-18 10.10 -2545.79
-40.439 -14.798 1.85e-17 1.29e-17 8.54e-18  9.26 -2545.92
-40.416 -14.529 1.68e-17 1.14e-17 4.82e-18 12.01 -2545.75
-40.402 -14.621 1.46e-17 1.26e-17 6.57e-18 10.60 -2545.83
-40.398 -14.752 1.97e-17 1.25e-17 8.52e-18 17.20 -2546.02
-40.386 -14.614 1.67e-17 1.43e-17 6.05e-18 14.73 -2545.99
-40.383 -14.611 1.68e-17 1.33e-17 8.55e-18 13.61 -2546.14
-40.380 -14.609 1.70e-17 1.27e-17 7.78e-18  8.89 -2545.78
-40.373 -14.682 1.11e-17 1.08e-17 7.08e-18  9.81 -2545.93
-40.364 -14.581 2.03e-17 1.26e-17 7.18e-18  9.13 -2545.71
-40.357 -14.619 1.84e-17 1.09e-17 6.14e-18  3.97 -2545.85
-40.332 -14.523 1.40e-17 1.22e-17 8.06e-18 16.77 -2545.93
-40.231 -14.424 1.65e-17 1.15e-17 7.72e-18 10.24 -2545.86
-40.173 -14.767 1.53e-17 1.27e-17 7.30e-18 14.54 -2545.90
