x y flux0 flux1 flux2 width rv
 10.439   1.755 1.97e-17 1.65e-17 8.65e-18 15.57 -2215.50
 10.462   2.225 2.19e-17 1.74e-17 1.12e-17 16.61 -2215.49
 10.531   2.142 2.17e-17 1.59e-17 8.31e-18  8.72 -2215.41
 10.571   2.128 2.45e-17 1.84e-17 1.13e-17 13.75 -2215.28
 10.577   2.121 1.40e-17 1.11e-17 8.09e-18 21.66 -2215.45
 10.586   2.169 1.60e-17 1.44e-17 7.95e-18 14.49 -2215.53
 10.587   2.107 2.05e-17 2.37e-17 8.84e-18 14.91 -2215.36
 10.600   2.128 2.76e-17 2.15e-17 1.27e-17 12.24 -2215.52
 10.607   2.169 1.88e-17 1.18e-17 1.08e-17 12.40 -2215.38
 10.610   2.153 2.47e-17 1.51e-17 1.21e-17 13.16 -2215.36
 10.617   2.330 2.17e-17 1.38e-17 1.01e-17 15.24 -2215.11
 10.619   2.054 1.56e-17 1.51e-17 1.04e-17 14.51 -2215.46
 10.626   2.159 2.07e-17 1.40e-17 1.15e-17 12.35 -2215.51
 10.636   2.136 1.90e-17 1.61e-17 1.29e-17 23.53 -2215.35
 10.637   2.122 1.58e-17 1.24e-17 7.37e-18 19.63 -2215.41
 10.674   1.817 2.77e-17 1.56e-17 1.23e-17 17.15 -2215.52
 10.677   2.005 1.87e-17 1.35e-17 7.74e-18 16.69 -2215.51
 10.705   2.102 2.01e-17 1.46e-17 1.14e-17 15.96 -2215.19
 10.713   1.998 2.45e-17 1.32e-17 9.94e-18 13.81 -2215.58
 10.726   2.094 1.11e-17 1.40e-17 8.71e-18 16.50 -2215.38
 10.742   1.571 2.16e-17 1.59e-17 1.10e-17 12.11 -2215.62
 10.786   2.112 1.71e-17 1.43e-17 6.83e-18 10.69 -2215.39
