Time,Flux
0.0,1.0666410275864902
1.0,1.0303386118853441
2.0,1.0027741609464296
3.0,1.024984945446418
4.0,1.0410430243172442
5.0,1.016937449046138
6.0,1.0179898764477067
7.0,1.0485090172770852
8.0,1.038636222550532
9.0,1.0515868300343734
10.0,1.0708701799464853
11.0,1.0434936302375428
12.0,1.066267182314974
13.0,1.0998096831649729
14.0,1.0758088279466578
15.0,1.1007515021699734
16.0,1.0844987965445998
17.0,1.1109415461627978
18.0,1.11756119775129
19.0,1.119150621706454
20.0,1.1596779769954957
21.0,1.1337911893467256
22.0,1.1585525239275243
23.0,1.1554156746041977
24.0,1.1663960947714602
25.0,1.1394301334327614
26.0,1.188895889500031
27.0,1.1682464226040863
28.0,1.2070597922268358
29.0,1.1886913459100152
30.0,1.2269010499093995
31.0,1.220381198182116
32.0,1.2273257927973513
33.0,1.2253906417389229
34.0,1.236098805369452
35.0,1.2268902401235386
36.0,1.2635555173345279
37.0,1.2613572979979342
38.0,1.2494215716911816
39.0,1.28111849281951
40.0,1.2594916298450725
41.0,1.2871588858257894
42.0,1.2405082239171012
43.0,1.2388087814071438
44.0,1.2123307414600475
45.0,1.1866886807254815
46.0,1.1788024717376373
47.0,1.17101755315816
48.0,1.153890177669046
49.0,1.141578276326329
50.0,1.0644718368471786
51.0,1.0785921255951836
52.0,1.0770387843183895
53.0,1.0413167522537896
54.0,1.0320452508150941
55.0,0.9932639567855562
56.0,1.0133296068682054
57.0,1.0131027714435754
58.0,1.0343155694268957
59.0,1.0332414739930489
60.0,1.0454884710539971
61.0,1.0675388185354462
62.0,1.0589116741719833
63.0,1.061362104302498
64.0,1.0534747799231439
65.0,1.0704112267337378
66.0,1.0944158586744561
67.0,1.064112189670808
68.0,1.0572652207701871
69.0,1.092819532554547
70.0,1.0879072849057931
71.0,1.1334165981646425
72.0,1.1311861852084355
73.0,1.1125755117438432
74.0,1.1425490847480495
75.0,1.1341043545314353
76.0,1.147755914632725
77.0,1.1575158958835399
78.0,1.1374983659677809
79.0,1.181098169026503
80.0,1.2100656510697407
81.0,1.1813979149147578
82.0,1.2186513598846271
83.0,1.2235281838101923
84.0,1.2125952685933346
85.0,1.210416588547262
86.0,1.2379931420066619
87.0,1.243973239761431
88.0,1.230355280394102
89.0,1.2514344139094715
90.0,1.2442962185241715
91.0,1.2808968038355883
92.0,1.248750217999819
93.0,1.2711582719072392
94.0,1.2514366608682377
95.0,1.2537706351923599
96.0,1.189858386701291
97.0,1.2115630456884159
98.0,1.1733351614326468
99.0,1.164189648265686
100.0,1.1585927795926474
101.0,1.1339203021641118
102.0,1.1075882483611297
103.0,1.117026900570622
104.0,1.0566392797000883
105.0,1.0654597920029407
106.0,1.0531465640835704
107.0,1.0077444026576357
108.0,0.9769820758925726
109.0,1.0205382214551184
110.0,0.995357354117139
111.0,0.9946321761571876
112.0,1.0378391200004184
113.0,1.026820728479764
114.0,1.0437136105475684
115.0,1.0465268070506295
116.0,1.0624386572737872
117.0,1.040490886575387
118.0,1.0821262168917385
119.0,1.1030367187415893
