x y flux0 flux1 flux2 width rv
-44.676  19.858 2.92e-17 1.99e-17 1.45e-17 14.44 -1824.33
-30.974  17.306 1.70e-17 1.36e-17 8.32e-18 14.31 -2280.75
-30.936  17.144 1.62e-17 1.08e-17 7.76e-18 16.20 -2281.13
-30.874  17.228 2.15e-17 1.59e-17 1.15e-17 14.57 -2280.95
-30.862  17.198 1.98e-17 1.35e-17 1.03e-17 12.42 -2281.07
-30.860  17.298 2.12e-17 1.39e-17 1.32e-17 12.87 -2280.84
-30.857  17.215 1.99e-17 1.59e-17 9.89e-18 13.04 -2280.83
-30.856  17.250 1.75e-17 1.62e-17 9.62e-18 13.04 -2281.08
-30.849  17.184 1.73e-17 1.21e-17 9.07e-18 18.22 -2280.97
-30.848  17.106 2.55e-17 1.81e-17 1.16e-17 16.82 -2281.07
-30.845  17.232 2.20e-17 1.60e-17 9.80e-18 12.90 -2280.70
-30.843  17.218 1.72e-17 1.43e-17 1.06e-17 13.60 -2280.98
-30.839  17.216 1.57e-17 1.21e-17 8.86e-18 14.73 -2280.92
-30.839  17.208 1.99e-17 1.56e-17 1.33e-17 15.00 -2280.89
-30.838  17.216 2.26e-17 1.88e-17 1.01e-17 10.72 -2281.07
-30.834  17.215 1.90e-17 1.20e-17 9.95e-18  8.40 -2280.97
-30.832  17.214 1.98e-17 1.44e-17 9.20e-18 12.63 -2280.81
-30.831  17.259 1.77e-17 1.30e-17 8.02e-18 11.44 -2281.03
-30.828  17.232 1.40e-17 1.04e-17 5.98e-18 17.52 -2281.02
-30.828  17.311 1.96e-17 1.33e-17 9.24e-18 11.57 -2280.89
-30.824  17.206 2.03e-17 1.46e-17 1.00e-17 22.33 -2280.89
-30.824  17.183 2.14e-17 1.45e-17 9.69e-18 14.69 -2280.86
-30.812  17.229 1.44e-17 1.29e-17 7.04e-18 20.98 -2281.07
-30.795  17.273 1.71e-17 1.38e-17 6.69e-18 19.06 -2281.20
-30.795  17.160 1.49e-17 1.06e-17 8.54e-18 13.79 -2281.11
-30.786  17.205 2.13e-17 1.21e-17 8.57e-18 16.63 -2281.00
-30.773  17.124 1.80e-17 1.19e-17 8.82e-18 11.93 -2281.17
-30.764  17.212 2.25e-17 1.58e-17 9.54e-18 12.01 -2280.96
-30.762  17.271 2.24e-17 1.74e-17 1.03e-17 10.65 -2280.89
-30.734  17.187 1.87e-17 1.45e-17 9.16e-18 16.83 -2280.86
