x y flux0 flux1 flux2 width rv
-12.796  16.350 4.51e-17 3.49e-17 2.39e-17 26.49 -1423.80
-12.774  16.357 5.54e-17 3.53e-17 2.66e-17 29.76 -1423.82
-12.761  16.383 5.19e-17 3.90e-17 2.15e-17 27.58 -1423.66
-12.747  16.380 4.92e-17 2.77e-17 2.19e-17 13.25 -1423.78
-12.743  16.375 3.20e-17 2.12e-17 1.41e-17 15.31 -1423.71
-12.737  16.311 4.59e-17 3.33e-17 2.04e-17 33.69 -1423.92
-12.735  16.356 7.43e-17 4.13e-17 2.50e-17 17.26 -1423.57
-12.730  16.359 5.13e-17 3.78e-17 3.08e-17 17.86 -1423.78
-12.730  16.358 4.69e-17 3.65e-17 2.13e-17 17.00 -1423.77
-12.727  16.365 4.55e-17 3.34e-17 1.98e-17 24.78 -1423.70
-12.726  16.352 6.24e-17 3.83e-17 2.63e-17 33.28 -1423.73
-12.723  16.360 5.75e-17 4.13e-17 2.80e-17 23.31 -1423.55
-12.718  16.314 4.88e-17 2.86e-17 1.81e-17 23.53 -1423.78
-12.714  16.346 4.12e-17 2.74e-17 1.96e-17 21.46 -1423.86
-12.667  16.277 5.06e-17 3.49e-17 2.10e-17 23.39 -1423.81
-12.629  16.352 5.62e-17 3.54e-17 2.92e-17 29.44 -1423.63
-12.538  16.288 4.69e-17 3.66e-17 2.29e-17 28.37 -1423.79
-10.142  18.403 1.65e-17 1.43e-17 8.64e-18  9.26 -2430.73
-10.117  18.215 1.95e-17 1.50e-17 9.21e-18 11.39 -2430.92
-10.103  18.019 1.70e-17 1.28e-17 7.53e-18 12.18 -2430.84
-10.044  18.219 1.82e-17 1.40e-17 8.81e-18 13.70 -2430.99
-10.039  18.161 1.62e-17 1.26e-17 8.86e-18 19.12 -2430.88
-10.038  18.190 1.98e-17 1.45e-17 9.39e-18  9.34 -2430.97
-10.035  18.260 2.06e-17 1.30e-17 8.88e-18 16.28 -2430.94
-10.029  18.210 1.75e-17 1.13e-17 8.07e-18 13.62 -2430.95
-10.024  18.196 1.82e-17 1.19e-17 7.89e-18  6.61 -2431.05
-10.020  18.203 1.76e-17 1.46e-17 7.93e-18 22.45 -2430.98
-10.018  18.169 1.93e-17 1.35e-17 9.39e-18 11.71 -2430.85
-10.014  18.209 1.23e-17 1.10e-17 6.08e-18 17.32 -2430.80
-10.009  18.244 2.06e-17 1.34e-17 9.06e-18 13.11 -2430.97
-10.008  18.190 1.93e-17 1.45e-17 7.76e-18 18.65 -2430.82
-10.007  18.209 1.77e-17 1.50e-17 1.01e-17 14.72 -2430.92
-10.007  18.183 1.42e-17 1.20e-17 6.66e-18 13.46 -2430.75
-10.001  18.250 1.75e-17 1.46e-17 8.40e-18 13.61 -2430.88
-10.000  18.212 2.06e-17 1.26e-17 1.07e-17 15.98 -2430.76
 -9.997  18.213 1.77e-17 1.10e-17 7.84e-18 13.11 -2430.93
 -9.994  18.226 1.98e-17 1.51e-17 1.09e-17  7.31 -2430.77
 -9.993  18.171 1.66e-17 1.09e-17 8.14e-18 10.29 -2430.88
 -9.978  18.225 1.62e-17 1.14e-17 8.68e-18 14.35 -2430.94
 -9.973  18.212 1.64e-17 1.23e-17 8.94e-18  7.89 -2430.86
 -9.966  18.299 1.76e-17 1.25e-17 8.81e-18 16.32 -2430.82
 -9.957  18.336 1.91e-17 1.54e-17 1.06e-17 13.87 -2430.83
 -9.935  18.286 1.69e-17 1.07e-17 8.51e-18 10.87 -2430.86
 -9.928  18.318 1.55e-17 1.28e-17 8.10e-18 13.70 -2431.00
 -9.842  18.252 1.98e-17 1.39e-17 9.26e-18 13.72 -2430.84
 -2.304  23.969 1.69e-17 1.15e-17 8.47e-18 14.33 -2268.88
 -2.127  24.155 1.97e-17 1.54e-17 9.47e-18 16.07 -2268.91
 -2.101  24.222 2.02e-17 1.25e-17 7.05e-18 21.77 -2268.69
 -2.089  24.302 1.88e-17 1.33e-17 8.77e-18 15.41 -2268.69
 -2.052  24.222 1.33e-17 1.10e-17 7.39e-18 13.84 -2268.75
 -2.047  24.208 2.05e-17 1.39e-17 9.93e-18 12.99 -2268.69
 -2.045  24.197 1.89e-17 1.44e-17 9.30e-18 14.71 -2268.83
 -2.041  24.220 1.86e-17 1.37e-17 8.37e-18 14.29 -2268.76
 -2.041  24.200 2.32e-17 1.51e-17 1.08e-17  9.62 -2268.62
 -2.040  24.190 1.85e-17 1.34e-17 8.75e-18 20.25 -2268.64
 -2.037  24.206 2.03e-17 1.37e-17 8.19e-18 11.18 -2268.54
 -2.036  24.209 1.26e-17 1.18e-17 6.77e-18  8.72 -2268.55
 -2.035  24.166 1.52e-17 1.06e-17 7.23e-18  6.96 -2268.64
 -2.023  24.194 1.88e-17 1.39e-17 9.64e-18 11.27 -2268.64
 -2.022  24.210 1.98e-17 1.43e-17 8.67e-18 13.60 -2268.56
 -2.010  24.182 2.31e-17 1.49e-17 9.28e-18  9.67 -2268.84
 -2.008  24.197 1.99e-17 1.74e-17 1.17e-17 10.33 -2268.77
 -2.004  24.190 1.78e-17 1.23e-17 8.06e-18 16.37 -2268.64
 -1.991  24.298 2.16e-17 1.55e-17 1.00e-17 13.27 -2268.67
 -1.986  24.217 1.68e-17 1.30e-17 8.15e-18 16.44 -2268.79
 -1.957  24.316 2.26e-17 1.56e-17 8.44e-18 11.48 -2268.71
 -1.918  24.259 2.50e-17 1.83e-17 9.29e-18 12.28 -2268.72
