x y flux0 flux1 flux2 width rv
 41.979  44.502 2.00e-17 1.64e-17 9.01e-18  9.60 -2442.52
 42.293  44.342 1.62e-17 1.28e-17 7.29e-18 13.80 -2442.91
 42.301  44.637 1.67e-17 1.22e-17 7.76e-18 13.49 -2442.57
 42.302  44.615 1.70e-17 1.07e-17 7.31e-18  9.67 -2442.73
 42.303  44.437 1.81e-17 1.40e-17 7.76e-18 13.42 -2442.65
 42.312  44.639 1.82e-17 1.18e-17 9.11e-18 13.59 -2442.72
 42.332  44.547 1.81e-17 1.16e-17 7.39e-18 19.60 -2442.74
 42.340  44.570 2.02e-17 1.37e-17 1.05e-17 15.61 -2442.52
 42.347  44.572 1.85e-17 1.28e-17 8.87e-18 16.04 -2442.65
 42.354  44.489 1.72e-17 1.33e-17 8.77e-18  9.29 -2442.72
 42.355  44.515 2.22e-17 1.49e-17 9.03e-18 11.26 -2442.70
 42.367  44.542 1.63e-17 1.26e-17 9.06e-18 14.45 -2442.67
 42.374  44.518 1.99e-17 1.55e-17 8.80e-18 15.10 -2442.57
 42.392  44.682 1.85e-17 1.18e-17 9.66e-18 12.22 -2442.59
 42.397  44.537 1.68e-17 1.27e-17 9.17e-18 13.69 -2442.75
 42.401  44.604 1.63e-17 1.27e-17 8.17e-18  9.20 -2442.72
 42.411  44.606 1.92e-17 1.27e-17 7.96e-18 10.57 -2442.75
 42.445  44.611 1.65e-17 1.27e-17 8.34e-18 17.96 -2442.82
 43.269  43.588 2.15e-17 1.45e-17 1.06e-17 11.79 -2268.44
 43.482  43.716 2.34e-17 1.53e-17 9.84e-18 22.53 -2268.58
 43.528  43.649 2.39e-17 1.74e-17 1.06e-17 12.54 -2268.79
 43.577  43.635 1.51e-17 1.47e-17 7.50e-18  7.31 -2268.47
 43.584  43.673 1.65e-17 1.22e-17 8.24e-18 13.74 -2268.77
 43.588  43.775 1.80e-17 1.25e-17 8.89e-18 17.31 -2268.59
 43.595  43.708 1.45e-17 1.23e-17 8.44e-18 23.72 -2268.71
 43.627  43.749 1.60e-17 1.39e-17 7.64e-18 10.61 -2268.61
 43.642  43.743 2.45e-17 1.54e-17 1.09e-17  8.35 -2268.63
 43.654  43.646 1.91e-17 1.37e-17 1.02e-17  7.83 -2268.56
 43.674  43.600 1.99e-17 1.56e-17 8.94e-18 10.58 -2268.56
 43.685  43.840 1.70e-17 1.28e-17 9.63e-18 16.94 -2268.65
 43.697  43.787 2.10e-17 1.24e-17 9.63e-18 17.39 -2268.68
 43.707  43.796 2.03e-17 1.30e-17 7.79e-18 14.65 -2268.62
 43.733  43.844 2.07e-17 1.35e-17 8.50e-18 18.57 -2268.50
 43.743  43.789 1.59e-17 1.07e-17 7.90e-18 10.21 -2268.78
 43.743  43.773 1.71e-17 1.43e-17 8.92e-18 18.56 -2268.57
 43.753  43.785 1.81e-17 1.31e-17 9.15e-18 10.51 -2268.79
 44.035  43.445 1.91e-17 1.51e-17 1.12e-17 21.33 -2268.77
