x y flux0 flux1 flux2 width rv
 35.428 -15.632 5.36e-17 4.13e-17 3.18e-17 28.49 -1268.36
 35.625 -15.375 7.39e-17 4.14e-17 3.52e-17 23.89 -1268.43
 35.661 -15.284 6.32e-17 4.46e-17 3.51e-17 35.14 -1268.28
 35.710 -15.163 6.55e-17 3.97e-17 2.98e-17 23.67 -1268.66
 35.746 -15.225 6.01e-17 4.59e-17 2.03e-17 27.81 -1268.46
 35.747 -15.612 6.41e-17 4.11e-17 2.90e-17 26.28 -1268.41
 35.766 -15.218 7.55e-17 3.74e-17 3.04e-17 26.94 -1268.42
 35.767 -15.306 7.40e-17 4.30e-17 3.14e-17 20.89 -1268.38
 35.778 -15.325 4.81e-17 1.95e-17 2.36e-17 18.44 -1268.41
 35.783 -15.322 3.95e-17 3.65e-17 3.21e-17 31.49 -1268.59
 35.789 -15.277 4.98e-17 3.57e-17 2.02e-17 26.92 -1268.24
 35.792 -15.179 3.79e-17 5.45e-17 3.29e-17 27.53 -1268.36
 35.800 -15.281 8.51e-17 5.18e-17 4.59e-17 18.68 -1268.25
 35.811 -15.262 8.11e-17 4.62e-17 2.98e-17 23.83 -1268.38
 35.814 -15.262 6.56e-17 4.18e-17 3.45e-17 20.33 -1268.31
 35.825 -15.008 8.07e-17 4.77e-17 3.17e-17 25.51 -1268.56
 35.831 -15.119 8.89e-17 5.52e-17 3.59e-17 30.75 -1268.37
 35.843 -15.349 5.91e-17 4.81e-17 2.76e-17 24.10 -1268.37
 35.856 -15.257 6.77e-17 6.33e-17 2.36e-17 18.86 -1268.62
 35.859 -15.217 6.69e-17 2.80e-17 2.75e-17 29.15 -1268.42
 35.860 -15.030 5.69e-17 2.31e-17 2.46e-17 28.28 -1268.53
 35.899 -15.321 6.29e-17 4.42e-17 3.56e-17 30.64 -1268.42
 35.900 -15.316 7.98e-17 4.47e-17 3.50e-17 19.02 -1268.28
 35.918 -15.390 5.47e-17 4.16e-17 2.57e-17 27.14 -1268.40
 35.926 -15.331 6.56e-17 6.70e-17 3.11e-17 23.18 -1268.44
