Time,Flux
0.0,1.0921526357700506
1.0,1.1133353299277464
2.0,1.1192699957349561
3.0,1.1418199578198749
4.0,1.146083624245968
5.0,1.1456834398099727
6.0,1.1340244192749183
7.0,1.161288371561282
8.0,1.1825727549538967
9.0,1.1708878453774751
10.0,1.188692176390865
11.0,1.1879899318131206
12.0,1.1883768834923722
13.0,1.2108665678163848
14.0,1.226102500244118
15.0,1.2501443736786302
16.0,1.246466992784257
17.0,1.2417542860006485
18.0,1.2434868441309412
19.0,1.2498673807205882
20.0,1.2846275954552864
21.0,1.2673057853237646
22.0,1.2786081647607208
23.0,1.2990973688210135
24.0,1.292958784882228
25.0,1.3424343549991564
26.0,1.3081655498895002
27.0,1.2703340449060712
28.0,1.2855399303471116
29.0,1.2312817427430387
30.0,1.2083766678091292
31.0,1.1711902028696939
32.0,1.1993091475612259
33.0,1.141611673012876
34.0,1.1222035663319692
35.0,1.092638915987699
36.0,1.1013903005991712
37.0,1.079992184733195
38.0,1.0510296214541286
39.0,1.034158259222197
40.0,1.0140003523451098
41.0,0.9968572868364123
42.0,1.0262845638772966
43.0,1.0194203158030635
44.0,1.0222108445232427
45.0,1.0365023035550118
46.0,1.0310952710523327
47.0,1.0522588509241604
48.0,1.0578251149876585
49.0,1.0579623115678658
50.0,1.0734569776061353
51.0,1.0634447135807301
52.0,1.1117970430198254
53.0,1.0959658801532635
54.0,1.1269208517107825
55.0,1.1413127954404076
56.0,1.1338387865610857
57.0,1.1459861517547258
58.0,1.1576466023871255
59.0,1.1652579387918185
60.0,1.1645984331887738
61.0,1.1532246758057758
62.0,1.172037099771415
63.0,1.196162856662635
64.0,1.1779508855448075
65.0,1.211686498879413
66.0,1.2114967597559334
67.0,1.1995720535377685
68.0,1.2029242538333504
69.0,1.2414629890173543
70.0,1.2394838578523975
71.0,1.2458055360335236
72.0,1.2530046626751559
73.0,1.2678784797344085
74.0,1.2812114745649754
75.0,1.2810631853180323
76.0,1.2950918609857036
77.0,1.3129887293528353
78.0,1.3242667230050282
79.0,1.3132292180690182
80.0,1.2828426095672165
81.0,1.2755343547927787
82.0,1.2255001691251328
83.0,1.2137964199558784
84.0,1.1993265134994784
85.0,1.1823065579785963
86.0,1.149247733065346
87.0,1.1149208988045993
88.0,1.0956672743481424
89.0,1.1341648838477802
90.0,1.0497452440415431
91.0,1.029495098535109
92.0,1.008464844429974
93.0,0.9773459786818255
94.0,1.0223829439623437
95.0,1.0340213327912182
96.0,1.0432635306310443
97.0,1.01375307602672
98.0,1.0405915316809922
99.0,1.0357037270383238
100.0,1.054047880836301
101.0,1.072620971408193
102.0,1.0939980622184071
103.0,1.0928515880942218
104.0,1.0869836824635064
105.0,1.1089713073790068
106.0,1.1087286919544825
107.0,1.1251777347307959
108.0,1.1206865819802942
109.0,1.1161819106797428
110.0,1.1554094464436404
111.0,1.1212639914284606
112.0,1.1526298478454156
113.0,1.1753715663906017
114.0,1.1727475869223907
115.0,1.192098064998754
116.0,1.193421331498296
117.0,1.1995961930833248
118.0,1.2159736158976906
119.0,1.2091835708710639
