x y flux0 flux1 flux2 width rv
 -3.306 -40.777 1.52e-17 1.35e-17 1.12e-17 17.93 -2249.76
 -3.306 -40.777 1.54e-17 1.35e-17 8.08e-18 19.44 -2249.82
 -3.306 -40.777 2.26e-17 1.50e-17 1.25e-17 23.74 -2249.78
 -3.306 -40.777 1.54e-17 1.26e-17 9.65e-18 14.78 -2249.75
 -3.306 -40.777 1.62e-17 1.22e-17 1.00e-17  8.45 -2250.05
 -3.306 -40.777 2.95e-17 1.65e-17 1.05e-17  9.74 -2249.95
 -3.306 -40.777 2.03e-17 1.37e-17 9.16e-18  9.13 -2250.08
 -3.306 -40.777 1.71e-17 1.54e-17 9.92e-18 18.82 -2249.84
 -3.306 -40.777 1.74e-17 1.29e-17 8.85e-18 21.07 -2249.89
 -3.306 -40.777 1.86e-17 1.47e-17 1.10e-17 19.02 -2249.56
 -3.306 -40.777 1.84e-17 1.28e-17 9.49e-18  7.53 -2250.00
 -3.306 -40.777 2.58e-17 1.36e-17 9.60e-18  9.16 -2249.87
 -3.306 -40.777 2.11e-17 1.55e-17 1.38e-17 15.01 -2249.93
 -3.306 -40.777 1.71e-17 1.41e-17 9.67e-18 16.29 -2249.85
 -3.306 -40.777 2.18e-17 1.64e-17 6.05e-18  7.47 -2249.70
 -3.306 -40.777 9.59e-18 1.49e-17 6.93e-18  9.98 -2249.90
 -3.306 -40.777 3.57e-17 1.72e-17 1.03e-17 14.79 -2249.79
 -3.306 -40.777 2.33e-17 2.13e-17 1.23e-17 21.13 -2249.72
 -3.306 -40.777 2.36e-17 1.44e-17 1.05e-17 19.90 -2249.89
 -3.306 -40.777 2.15e-17 1.76e-17 1.08e-17 15.70 -2249.77
 -3.306 -40.777 1.66e-17 1.44e-17 6.54e-18 15.21 -2249.88
 -3.306 -40.777 1.69e-17 1.62e-17 1.18e-17 21.14 -2250.03
 -3.306 -40.777 2.35e-17 1.46e-17 1.05e-17 12.11 -2249.98
 -3.306 -40.777 2.07e-17 1.13e-17 1.15e-17  4.53 -2249.85
