Time,Flux
0.0,1.2025876775646565
1.0,1.1726820852694413
2.0,1.2123938711908944
3.0,1.1972566816839665
4.0,1.1876472160075706
5.0,1.223172230918487
6.0,1.1991799648739934
7.0,1.1722728309906445
8.0,1.1746300936504375
9.0,1.1176013490828773
10.0,1.1319171634352154
11.0,1.126712874910646
12.0,1.1133822748679805
13.0,1.088297249131987
14.0,1.0853115025852602
15.0,1.0709241878212756
16.0,1.0379761956363034
17.0,1.0416729617342417
18.0,1.0351494001917507
19.0,1.0156742393302567
20.0,1.0130760893710977
21.0,0.988896545996532
22.0,1.0127119756807608
23.0,0.9910520188136931
24.0,1.0287052462794082
25.0,1.025779991729648
26.0,1.0108958566457378
27.0,1.030046173659654
28.0,1.0469263506532158
29.0,1.0166476755456852
30.0,1.0462790090983514
31.0,1.05337554247522
32.0,1.0444910574164084
33.0,1.0866958982373098
34.0,1.0709578295251945
35.0,1.066204774966302
36.0,1.0933524435466604
37.0,1.0704804415891804
38.0,1.0978439108015414
39.0,1.0878943855421401
40.0,1.1022870907778317
41.0,1.108076950568845
42.0,1.1028125789631233
43.0,1.145303539720458
44.0,1.1001594822503675
45.0,1.1469169243579913
46.0,1.1316233400293003
47.0,1.1433874075324404
48.0,1.1461366357045535
49.0,1.1462451380193686
50.0,1.1669092466118691
51.0,1.1383265558106141
52.0,1.149654430224284
53.0,1.1552359979976619
54.0,1.1669059012001959
55.0,1.190941680792816
56.0,1.1755159822873142
57.0,1.1910880091640896
58.0,1.1438521927238463
59.0,1.2014224155569473
60.0,1.193529560912372
61.0,1.1907696270429589
62.0,1.2004655962053097
63.0,1.153464425906967
64.0,1.1650567911357022
65.0,1.167783977550918
66.0,1.1341522467538827
67.0,1.1166438211204024
68.0,1.1199780244108648
69.0,1.1005502294619725
70.0,1.0869033046400205
71.0,1.054007979243489
72.0,1.0610863196260618
73.0,1.0169049584345313
74.0,1.0178533007050319
75.0,1.0109451637539095
76.0,0.9963859053790917
77.0,0.9980170770695583
78.0,1.0298308096667694
79.0,1.00434987020827
80.0,1.0262413431777158
81.0,1.0331888774963953
82.0,1.020215554834132
83.0,1.0468367455811505
84.0,1.0437498801438347
85.0,1.029965180928434
86.0,1.0342499313313895
87.0,1.0680693207688405
88.0,1.0548216488275446
89.0,1.0549461099590725
90.0,1.0894331728572977
91.0,1.0883723707405686
92.0,1.084551061488891
93.0,1.0987623892860185
94.0,1.0838920563256194
95.0,1.0770582114309428
96.0,1.1284590104896273
97.0,1.1215958852556425
98.0,1.0573215992259581
99.0,1.1206308634901931
100.0,1.1354357365007122
101.0,1.10869456409757
102.0,1.153773173679808
103.0,1.1433511470370707
104.0,1.120995803678822
105.0,1.1439497759051942
106.0,1.1533930069842
107.0,1.1671551744610522
108.0,1.14112275171078
109.0,1.1717825334273388
110.0,1.1966087002292525
111.0,1.169023962888689
112.0,1.2162595096989446
113.0,1.1725930639666178
114.0,1.2040757370928707
115.0,1.1960404272706509
116.0,1.1928037307662727
117.0,1.2019530121314925
118.0,1.1800405314072422
119.0,1.180333788261192
