Time,Flux
0.0,1.1700325970102952
1.0,1.1715569964324872
2.0,1.1766983816197503
3.0,1.1730371978657979
4.0,1.1261853827608375
5.0,1.136525477430969
6.0,1.0912606198784591
7.0,1.0597645517666812
8.0,1.08497166413187
9.0,1.0713679231717843
10.0,1.0552191003060327
11.0,1.0294465423682475
12.0,1.0455296735374384
13.0,1.0185103386144392
14.0,1.0007566771649923
15.0,1.0048270889745468
16.0,0.9743572208322563
17.0,1.0297374846376088
18.0,1.0173974576855762
19.0,0.9950513658199249
20.0,1.053869813809341
21.0,1.0322824756611102
22.0,1.03663631424514
23.0,1.0647029786596083
24.0,1.0851603178795233
25.0,1.0750388601329703
26.0,1.044221755599026
27.0,1.037234029186186
28.0,1.0672051559652955
29.0,1.0633570872436553
30.0,1.1014007076869894
31.0,1.1044556623698625
32.0,1.084096129546273
33.0,1.1301038576097828
34.0,1.101873471998765
35.0,1.1251264283644975
36.0,1.0939650898732154
37.0,1.1173477010645971
38.0,1.1265517189418794
39.0,1.1476840482421111
40.0,1.1309509728554
41.0,1.1492704807526282
42.0,1.1328343464716577
43.0,1.1373357696026962
44.0,1.1703273992149548
45.0,1.1622544920400675
46.0,1.1578722622488336
47.0,1.1932032122077563
48.0,1.1863415464970082
49.0,1.1917905988605286
50.0,1.1783515813759424
51.0,1.2056378053559529
52.0,1.1873910302524262
53.0,1.1892016068642124
54.0,1.2040578235996025
55.0,1.1648444165277863
56.0,1.1727000693593663
57.0,1.1836592206913872
58.0,1.1467805853444701
59.0,1.1371616032179472
60.0,1.11602093603607
61.0,1.11560087898807
62.0,1.0723850926017355
63.0,1.054206875364133
64.0,1.060070350344514
65.0,1.0383356362723866
66.0,1.0165561740893356
67.0,1.0516669192313395
68.0,0.997470353471374
69.0,1.0032759486277503
70.0,1.009231116455792
71.0,0.9785586282185899
72.0,1.0141548488726464
73.0,1.0321280195912579
74.0,1.0500255444379492
75.0,1.0111026698116117
76.0,1.0360962874182162
77.0,1.0556635699106176
78.0,1.0543390395689471
79.0,1.04481498547705
80.0,1.087674886667833
81.0,1.0745258179287107
82.0,1.079382150573015
83.0,1.0723622027516355
84.0,1.0629948957614301
85.0,1.0920871320860772
86.0,1.0930541997440772
87.0,1.1047834969125847
88.0,1.092379677568898
89.0,1.0906477615504133
90.0,1.0914040486476089
91.0,1.0975101056311802
92.0,1.1071979276253392
93.0,1.147892663317354
94.0,1.116462985033558
95.0,1.1230663599379074
96.0,1.1273536091553025
97.0,1.1459187771254749
98.0,1.1458588731018218
99.0,1.144299406792149
100.0,1.1628957509354432
101.0,1.1293925834786454
102.0,1.1850874280075059
103.0,1.1304302336785246
104.0,1.1830950539256944
105.0,1.190057819633397
106.0,1.196917048577193
107.0,1.1768790120904404
108.0,1.2107648190063656
109.0,1.1939516111736186
110.0,1.1785941160750086
111.0,1.1759332317467885
112.0,1.1407466502544263
113.0,1.1423799253694473
114.0,1.127027784879316
115.0,1.1274078052709822
116.0,1.0975787082449784
117.0,1.087095666648989
118.0,1.0677427301641436
119.0,1.082497543055429
