Time,Flux
0.0,1.00234105028603
1.0,1.0230183252293938
2.0,1.0317556470257936
3.0,1.0767569931531975
4.0,1.047954236444133
5.0,1.0782378573769344
6.0,1.0727781486243382
7.0,1.071664293714004
8.0,1.123687086943888
9.0,1.1174465392294763
10.0,1.1328977220596803
11.0,1.1152692400435775
12.0,1.1294443524190994
13.0,1.1657085283359707
14.0,1.1611814111764636
15.0,1.1508568339468275
16.0,1.1616492611358296
17.0,1.190395543323062
18.0,1.2099282487198035
19.0,1.2088679551308192
20.0,1.2301178374586956
21.0,1.2224826892556688
22.0,1.2510879696690491
23.0,1.247040135284845
24.0,1.2577407970845758
25.0,1.281187655280153
26.0,1.2999152918603496
27.0,1.2584148496782208
28.0,1.300873342057848
29.0,1.2914290583726207
30.0,1.3430212201306397
31.0,1.3321353611139402
32.0,1.3647081184928627
33.0,1.3382202232853866
34.0,1.3758336395901754
35.0,1.3716534884917593
36.0,1.336117008650787
37.0,1.3347707615830045
38.0,1.3156255166243833
39.0,1.304051967925077
40.0,1.2355097381883462
41.0,1.2459136059723668
42.0,1.2031406346701468
43.0,1.154888852195017
44.0,1.147721384472614
45.0,1.10984115053233
46.0,1.0893568163617018
47.0,1.0639434802939371
48.0,1.0461669781983545
49.0,1.0190335300201734
50.0,0.9977176193797131
51.0,1.0191737006784476
52.0,1.049482403930081
53.0,1.0325779730176383
54.0,1.0676379416076436
55.0,1.0413826852158503
56.0,1.066940404185152
57.0,1.0636547630135917
58.0,1.085437373252462
59.0,1.120728133934301
60.0,1.1193734123378691
61.0,1.1116612068757314
62.0,1.1299247684009168
63.0,1.1040154264677844
64.0,1.1376436142338235
65.0,1.1590142086214068
66.0,1.1800775405263095
67.0,1.1677120832047436
68.0,1.187490039912847
69.0,1.2049557983872201
70.0,1.2364764496149903
71.0,1.218140107003178
72.0,1.247597642990677
73.0,1.246461953323971
74.0,1.2593889470293378
75.0,1.265519899531423
76.0,1.273011013076945
77.0,1.244606122603139
78.0,1.2860164869015438
79.0,1.2828191322846882
80.0,1.2794142314000858
81.0,1.3346604753902043
82.0,1.312083899633233
83.0,1.3109011806850246
84.0,1.3511218244298424
85.0,1.3582022713505493
86.0,1.3838682721535536
87.0,1.3918308886455923
88.0,1.3517155758426391
89.0,1.2971656479464373
90.0,1.3124811614394918
91.0,1.2485287622606465
92.0,1.23774622906593
93.0,1.2152438631962819
94.0,1.2046956819582681
95.0,1.1498197386032498
96.0,1.1555819361597834
97.0,1.1001991633452066
98.0,1.0829744172796039
99.0,1.0424527364040037
100.0,1.03719617661448
101.0,1.0177258538994949
102.0,1.0088798810204571
103.0,1.0547538693787195
104.0,0.9906603158560381
105.0,1.0058481063938671
106.0,1.0420086910009347
107.0,1.0523377321694747
108.0,1.0490038740059926
109.0,1.0960033011463048
110.0,1.0825710966330824
111.0,1.1235528951997036
112.0,1.1270371667324373
113.0,1.0925203728845791
114.0,1.1353034777932824
115.0,1.138639320621647
116.0,1.1596691322109238
117.0,1.1652404845056932
118.0,1.192481552872326
119.0,1.1635444422705283
