x y flux0 flux1 flux2 width rv
-27.835  19.407 1.64e-17 1.11e-17 6.83e-18 12.12 -2585.43
-27.823  19.480 1.61e-17 1.08e-17 7.09e-18 18.76 -2585.54
-27.818  19.535 1.56e-17 1.15e-17 6.42e-18 12.98 -2585.28
-27.774  19.488 1.65e-17 1.31e-17 7.04e-18 11.08 -2585.32
-27.757  19.508 1.51e-17 1.13e-17 6.89e-18 12.30 -2585.43
-27.755  19.538 1.97e-17 1.12e-17 9.36e-18 10.43 -2585.47
-27.749  19.490 1.35e-17 1.06e-17 7.56e-18 10.80 -2585.45
-27.749  19.491 1.58e-17 1.05e-17 7.34e-18 15.84 -2585.49
-27.747  19.489 1.40e-17 1.04e-17 7.62e-18 10.68 -2585.26
-27.747  19.488 1.49e-17 1.03e-17 8.15e-18 12.71 -2585.46
-27.730  19.579 1.42e-17 1.00e-17 6.91e-18 15.13 -2585.43
-27.705  19.505 1.53e-17 1.22e-17 6.99e-18  7.88 -2585.61
-21.944  27.209 3.71e-17 2.35e-17 1.53e-17 21.45 -1764.08
-21.934  27.228 2.75e-17 1.81e-17 1.13e-17 24.10 -1763.96
-21.895  27.286 3.05e-17 2.21e-17 1.43e-17 21.62 -1764.10
-21.894  27.217 4.26e-17 2.96e-17 2.12e-17 16.86 -1764.04
-21.862  27.255 2.80e-17 1.59e-17 1.37e-17 27.99 -1763.95
-21.858  27.306 3.41e-17 2.36e-17 1.68e-17 14.62 -1763.98
-21.857  27.232 3.18e-17 2.40e-17 1.41e-17 11.00 -1763.93
-21.855  27.265 3.14e-17 2.51e-17 1.48e-17 16.96 -1764.00
-21.851  27.263 2.72e-17 1.70e-17 1.40e-17 13.77 -1764.03
-21.850  27.263 3.31e-17 2.10e-17 1.35e-17 26.45 -1764.09
-21.850  27.266 3.61e-17 2.53e-17 1.83e-17 13.56 -1763.85
-21.850  27.261 2.72e-17 1.89e-17 1.36e-17 28.93 -1763.95
-21.849  27.262 4.11e-17 2.54e-17 1.72e-17 22.44 -1763.92
-21.849  27.256 3.36e-17 2.38e-17 1.37e-17 15.86 -1764.00
-21.848  27.254 2.85e-17 1.75e-17 1.11e-17 24.08 -1764.12
-21.842  27.258 2.26e-17 1.94e-17 1.29e-17 15.95 -1763.94
-21.836  27.258 3.08e-17 2.45e-17 1.66e-17 19.37 -1764.06
-21.825  27.209 3.08e-17 1.83e-17 1.35e-17 18.75 -1763.93
-21.820  27.294 3.15e-17 2.50e-17 1.83e-17 21.53 -1764.05
-21.816  27.288 2.42e-17 1.77e-17 1.12e-17 24.68 -1764.03
-21.743  27.140 3.30e-17 2.46e-17 1.83e-17 23.65 -1763.96
