name x y flux1 flux2 flux3 par rv
P03529 -14.951  43.374 5.81e-14 3.25e-14 1.56e-14  -0.000    4.53
P05881 -14.301  44.143 2.14e-15 8.18e-15 2.07e-14   0.001    4.60
P04139 -14.339  43.540 4.47e-15 2.10e-15 9.99e-16   0.000    4.17
P01299 -14.293  43.764 1.35e-16 8.64e-17 4.83e-17   0.000    4.32
P01782 -14.129  44.901 3.17e-16 1.90e-16 9.63e-17  -0.001    5.36
P05349 -14.061  44.425 9.21e-14 6.56e-14 3.79e-14   0.002    4.45
P00753 -14.026  44.270 1.57e-15 8.54e-16 3.95e-16   0.000    4.56
P00844 -14.083  43.415 3.54e-16 2.17e-16 1.08e-16  -0.000    4.03
P04689 -13.982  43.586 2.34e-15 1.18e-15 5.45e-16   0.001    4.08
P02080 -14.011  44.312 2.39e-16 1.49e-16 7.75e-17  -0.000    4.40
P02434 -13.876  44.444 4.61e-17 3.34e-17 2.13e-17   0.000    4.44
P04397 -13.953  44.640 1.06e-17 9.27e-18 6.52e-18  -0.002    4.71
P04111 -13.758  44.261 1.00e-17 9.03e-18 6.44e-18   0.002    4.20
P04774 -13.774  40.489 5.14e-16 2.92e-16 1.43e-16   0.001    4.07
P05807 -13.617  44.513 8.85e-14 5.90e-14 3.53e-14  -0.000    4.26
P05074 -13.593  42.291 1.34e-15 6.73e-16 3.24e-16   0.000    4.06
P03494 -13.455  41.684 1.34e-17 1.14e-17 8.12e-18  -0.000    4.15
P06226 -13.616  43.976 4.53e-17 3.51e-17 2.14e-17   0.001    3.74
P00663 -13.511  43.725 2.88e-15 1.44e-15 6.52e-16   0.000    3.67
P00121 -13.470  42.698 7.28e-14 4.24e-14 2.09e-14  -0.002    4.02
P04415 -13.303  44.374 4.46e-15 2.43e-15 1.03e-15   0.001    3.85
P03204 -13.322  44.018 4.68e-14 2.42e-14 1.11e-14  -0.001    3.46
P05930 -13.374  44.583 3.47e-15 1.79e-15 8.13e-16   0.002    5.10
P01036 -13.400  40.693 1.31e-16 8.57e-17 4.71e-17  -0.001    4.10
P05479 -13.316  44.617 3.14e-16 1.80e-16 9.16e-17  -0.001    5.48
P03106 -13.121  42.748 3.72e-16 2.07e-16 1.12e-16  -0.001    3.98
P01583 -13.333  41.892 7.07e-14 7.74e-14 6.02e-14   0.002    4.13
P04220 -13.271  42.354 5.69e-15 2.77e-15 1.24e-15   0.001    4.06
P02481 -13.199  44.688 3.60e-15 1.71e-15 8.10e-16  -0.002    5.43
P00920 -13.083  44.511 9.40e-14 7.14e-14 4.92e-14  -0.001    4.14
P04379 -13.153  42.973 1.83e-16 1.21e-16 6.32e-17  -0.000    3.91
P03896 -12.997  44.421 7.91e-14 7.01e-14 5.51e-14   0.001    3.57
P03544 -13.124  44.313 1.87e-17 1.45e-17 9.71e-18   0.001    2.96
P03275 -13.094  43.904 1.14e-17 1.03e-17 7.17e-18   0.000    3.23
P01046 -13.186  44.787 9.19e-17 6.26e-17 3.36e-17  -0.000    6.91
P03041 -13.138  44.268 5.34e-17 3.84e-17 2.34e-17   0.001    2.61
P05759 -13.015  41.703 9.02e-16 4.54e-16 2.40e-16   0.001    4.01
P00397 -12.901  44.111 1.97e-17 1.61e-17 1.07e-17   0.001    2.93
P05092 -13.053  44.653 1.12e-17 1.04e-17 6.77e-18   0.000    6.99
P05149 -12.986  44.113 4.73e-16 2.66e-16 1.34e-16   0.001    2.75
P00171 -12.832  44.416 5.77e-16 3.41e-16 1.62e-16   0.000    2.31
P00159 -12.933  44.850 6.17e-16 3.60e-16 1.73e-16   0.002    7.35
P02192 -12.947  44.384 1.67e-16 1.01e-16 5.68e-17   0.002    1.69
P03222 -12.980  44.411 2.36e-17 1.87e-17 1.26e-17   0.000    1.86
P03483 -13.045  44.615 2.69e-16 1.62e-16 8.84e-17   0.001   -1.70
P00485 -12.821  43.199 4.85e-17 3.57e-17 2.20e-17   0.000    3.84
P04828 -12.965  44.498 4.91e-14 2.63e-14 1.30e-14  -0.001   13.22
P02179 -12.874  44.467 4.73e-14 2.60e-14 1.18e-14  -0.001    2.38
P01841 -12.965  44.396 6.14e-16 3.46e-16 1.71e-16   0.002   -0.09
P02030 -12.888  44.641 5.60e-14 3.08e-14 1.46e-14   0.001   -0.42
P03145 -12.826  44.409 7.57e-16 4.25e-16 2.15e-16   0.001    1.77
P03856 -12.814  44.537 1.67e-16 1.06e-16 5.86e-17   0.002    7.69
P00131 -12.819  44.739 7.90e-17 5.99e-17 3.40e-17  -0.001    9.61
P04441 -12.866  44.629 1.30e-16 9.04e-17 4.77e-17   0.001    7.47
P05355 -12.889  44.340 1.46e-17 1.20e-17 8.22e-18   0.001    1.02
P05517 -12.759  44.617 6.91e-17 5.01e-17 2.91e-17   0.000    8.65
P05362 -12.729  44.352 8.60e-17 5.94e-17 3.41e-17   0.000   -1.05
P00745 -12.779  44.514 6.25e-16 3.38e-16 1.72e-16  -0.000    4.39
P02183 -12.756  44.574 6.76e-16 3.75e-16 1.85e-16   0.002   -7.21
P02717 -12.895  44.706 6.41e-16 3.30e-16 1.71e-16   0.001    9.39
P01789 -12.755  43.668 4.35e-16 2.61e-16 1.28e-16  -0.000    3.42
P05397 -12.696  44.629 1.41e-16 9.68e-17 5.22e-17   0.001   11.76
P05916 -12.811  42.369 3.60e-14 5.19e-14 5.87e-14   0.002    3.97
P02808 -12.748  44.289 2.77e-16 1.67e-16 9.25e-17   0.002    2.39
P02465 -12.751  44.313 1.23e-17 1.01e-17 7.48e-18   0.002    0.53
P06212 -12.724  44.666 7.41e-16 4.32e-16 2.01e-16   0.001   10.19
P05170 -12.766  44.572 7.44e-14 4.52e-14 2.30e-14  -0.001   12.42
P04481 -12.877  44.845 3.50e-16 2.01e-16 1.01e-16   0.001    8.04
P05027 -12.788  44.620 1.55e-16 1.03e-16 5.73e-17  -0.001   10.01
P01459 -12.782  44.145 2.34e-16 1.59e-16 8.41e-17   0.001    2.69
P05810 -12.707  44.384 2.96e-17 2.38e-17 1.51e-17   0.002    2.04
P00221 -12.749  41.538 1.19e-16 8.11e-17 4.64e-17   0.000    3.97
P06194 -12.618  44.211 1.54e-16 9.39e-17 5.40e-17  -0.001    3.04
P02077 -12.675  43.884 1.53e-17 1.32e-17 8.54e-18  -0.000    3.58
